time	I(CL)+I(RL)
3.055288270123886e-07	6.889191e-04
3.147587441466454e-07	7.564166e-04
3.279097408225523e-07	9.930182e-04
3.397855949199028e-07	1.227392e-03
3.507910543741563e-07	1.376837e-03
3.522824133823404e-07	1.383980e-03
3.552651313987087e-07	1.382015e-03
3.612305674314451e-07	1.376328e-03
3.731614394969180e-07	1.400630e-03
3.859029224076464e-07	1.504902e-03
4.063379326827625e-07	1.744430e-03
4.283991988952152e-07	1.953685e-03
4.484325691797747e-07	2.094721e-03
4.722609844132881e-07	2.285525e-03
4.982135945701013e-07	2.515626e-03
5.354907583885868e-07	2.810736e-03
5.732917154457769e-07	3.101983e-03
6.263151937659716e-07	3.517948e-03
6.930931732329750e-07	4.022439e-03
7.664784372207724e-07	4.570203e-03
8.664784372207724e-07	5.240687e-03
9.664784372207724e-07	5.613502e-03
1.041804927504151e-06	5.774563e-03
1.082460761837683e-06	6.076674e-03
1.126397444982084e-06	6.513108e-03
1.167007192891664e-06	6.571078e-03
1.218212627953244e-06	6.204727e-03
1.241928998393426e-06	6.088043e-03
1.271422792670249e-06	6.105562e-03
1.293271886145341e-06	6.146173e-03
1.319198927768796e-06	6.210570e-03
1.347035009252620e-06	6.290476e-03
1.375435885686623e-06	6.376212e-03
1.412633107976126e-06	6.493390e-03
1.452916261641484e-06	6.621482e-03
1.506670308399580e-06	6.794373e-03
1.571938436630562e-06	7.004485e-03
1.658072453180987e-06	7.282471e-03
1.758072453180987e-06	7.605211e-03
1.858072453180987e-06	7.928073e-03
1.958072453180987e-06	8.250947e-03
2.058072453180987e-06	8.573852e-03
2.158072453180986e-06	8.896746e-03
2.258072453180986e-06	9.219659e-03
2.358072453180986e-06	9.542561e-03
2.458072453180986e-06	9.865479e-03
2.558072453180986e-06	1.018838e-02
2.658072453180986e-06	1.051130e-02
2.758072453180986e-06	1.083421e-02
2.858072453180986e-06	1.115713e-02
2.958072453180986e-06	1.148004e-02
3.058072453180985e-06	1.180295e-02
3.158072453180985e-06	1.212584e-02
3.258072453180985e-06	1.244870e-02
3.358072453180985e-06	1.277141e-02
3.458072453180985e-06	1.309370e-02
3.558072453180985e-06	1.341471e-02
3.658072453180985e-06	1.373267e-02
3.728434334856790e-06	1.395187e-02
3.790540070159601e-06	1.413835e-02
3.848726749805759e-06	1.432022e-02
3.905064326302076e-06	1.456651e-02
3.922828510825828e-06	1.470842e-02
3.923345988353895e-06	1.471078e-02
3.924380943410031e-06	1.470872e-02
3.926450853522302e-06	1.470488e-02
3.930590673746843e-06	1.470318e-02
3.937866264091316e-06	1.470919e-02
3.945294483540962e-06	1.472113e-02
3.957141394669507e-06	1.474603e-02
3.973808951644518e-06	1.478717e-02
4.007144065594539e-06	1.488120e-02
4.073814293494582e-06	1.508613e-02
4.173814293494582e-06	1.540537e-02
4.217338515740953e-06	1.554551e-02
4.240758658172937e-06	1.562073e-02
4.251328812836507e-06	1.565458e-02
4.252661901882802e-06	1.565881e-02
4.255328079975393e-06	1.566724e-02
4.260660436160574e-06	1.568412e-02
4.271325148530937e-06	1.571756e-02
4.292654573271663e-06	1.578209e-02
4.335313422753114e-06	1.589406e-02
4.420631121716017e-06	1.508302e-02
4.453150411623845e-06	9.242659e-03
4.475073667219432e-06	3.557816e-03
4.484000065498706e-06	7.491618e-03
4.490381292274964e-06	1.282121e-02
4.492579516067987e-06	1.321101e-02
4.493362250567782e-06	1.308008e-02
4.493798340698087e-06	1.292939e-02
4.494267285653539e-06	1.263392e-02
4.494736048355318e-06	1.231185e-02
4.495436254855098e-06	1.177747e-02
4.496233666389016e-06	1.110494e-02
4.497509920661570e-06	9.941382e-03
4.499412064037636e-06	8.195674e-03
4.502356884614930e-06	5.873290e-03
4.506107223543344e-06	4.057159e-03
4.510496742157803e-06	3.644991e-03
4.514582803529836e-06	4.523540e-03
4.518047011895113e-06	5.645595e-03
4.522016818972116e-06	6.549171e-03
4.526403979769864e-06	6.618049e-03
4.532236031171602e-06	5.627612e-03
4.537279352084552e-06	4.535372e-03
4.543606456834890e-06	3.690877e-03
4.549693716342585e-06	3.585562e-03
4.555903701732698e-06	3.719149e-03
4.563535577846339e-06	3.497964e-03
4.571421576497624e-06	2.825246e-03
4.580243742995193e-06	2.091050e-03
4.590924683041536e-06	1.549395e-03
4.604030384583986e-06	9.280685e-04
4.618292903413360e-06	4.866160e-05
4.637448777949560e-06	-1.106698e-03
4.657665759710345e-06	-2.255190e-03
4.698099723231915e-06	-4.672267e-03
4.728684093692730e-06	-6.495753e-03
4.760293734146783e-06	-8.404110e-03
4.813926678878175e-06	-1.172086e-02
4.866320202092057e-06	-1.499746e-02
4.958928319603669e-06	-2.089632e-02
5.000000000032756e-06	-2.359198e-02
5.082143360890929e-06	-2.915679e-02
5.182143360890929e-06	-3.599041e-02
5.194643360890930e-06	-3.688542e-02
5.219643360890929e-06	-3.869497e-02
5.237174499232090e-06	-3.989251e-02
5.250096305138807e-06	-4.074124e-02
5.260134891352693e-06	-4.118395e-02
5.269525523818757e-06	-4.052281e-02
5.274543941463003e-06	-3.935697e-02
5.276616253692622e-06	-3.904120e-02
5.277876854398173e-06	-3.885595e-02
5.278460331294656e-06	-3.861233e-02
5.279227381017904e-06	-3.826781e-02
5.280761480464400e-06	-3.774260e-02
5.282674082627064e-06	-3.713510e-02
5.284413598554831e-06	-3.664472e-02
5.287183851789756e-06	-3.593289e-02
5.290136433126925e-06	-3.510254e-02
5.294117037820865e-06	-3.379593e-02
5.299225710312079e-06	-3.209581e-02
5.305788920440899e-06	-3.018100e-02
5.315076001043619e-06	-2.796815e-02
5.327481245580284e-06	-2.571459e-02
5.345599191044868e-06	-2.338015e-02
5.362695615424531e-06	-2.189236e-02
5.377383548527381e-06	-2.106311e-02
5.392854147982285e-06	-2.049230e-02
5.409352832209296e-06	-2.009542e-02
5.425861202420757e-06	-1.984797e-02
5.443778296834760e-06	-1.969473e-02
5.465418921206986e-06	-1.960757e-02
5.492687227229844e-06	-1.958378e-02
5.526377412061972e-06	-1.962387e-02
5.571791015790372e-06	-1.973185e-02
5.633686724273818e-06	-1.991333e-02
5.725077324871440e-06	-2.019939e-02
5.773336128046508e-06	-2.035282e-02
5.801058165928051e-06	-2.044113e-02
5.814837437353558e-06	-2.048514e-02
5.828211375008922e-06	-2.052783e-02
5.839631804906378e-06	-2.056427e-02
5.851657302448651e-06	-2.060272e-02
5.875708297533196e-06	-2.067947e-02
5.903840397589169e-06	-2.076934e-02
5.940088599510012e-06	-2.088515e-02
5.986316279203058e-06	-2.103287e-02
5.999999999999999e-06	-2.107661e-02
6.076247281450946e-06	-2.132042e-02
6.169814335983077e-06	-2.161963e-02
6.269814335983077e-06	-2.193946e-02
6.369814335983077e-06	-2.225931e-02
6.469814335983077e-06	-2.257918e-02
6.569814335983077e-06	-2.289905e-02
6.669814335983077e-06	-2.321893e-02
6.769814335983077e-06	-2.353881e-02
6.833381245933831e-06	-2.374214e-02
6.903311974300316e-06	-2.396584e-02
6.962376692135962e-06	-2.415477e-02
7.022424337960465e-06	-2.434685e-02
7.122424337960464e-06	-2.466673e-02
7.222424337960464e-06	-2.498661e-02
7.322424337960464e-06	-2.530649e-02
7.422424337960464e-06	-2.562637e-02
7.522424337960464e-06	-2.594624e-02
7.622424337960464e-06	-2.626612e-02
7.722424337960464e-06	-2.658600e-02
7.822424337960465e-06	-2.690588e-02
7.922424337960465e-06	-2.722576e-02
8.022424337960466e-06	-2.754564e-02
8.122424337960467e-06	-2.786552e-02
8.222424337960468e-06	-2.818540e-02
8.322424337960468e-06	-2.850528e-02
8.422424337960469e-06	-2.882516e-02
8.522424337960470e-06	-2.914504e-02
8.622424337960470e-06	-2.946492e-02
8.722424337960471e-06	-2.978480e-02
8.822424337960472e-06	-3.010468e-02
8.922424337960473e-06	-3.042456e-02
9.022424337960473e-06	-3.074444e-02
9.122424337960474e-06	-3.106432e-02
9.222424337960475e-06	-3.138420e-02
9.322424337960476e-06	-3.170408e-02
9.422424337960476e-06	-3.202396e-02
9.522424337960477e-06	-3.234384e-02
9.599802407718687e-06	-3.258947e-02
9.600077407718688e-06	-3.259200e-02
9.600352407718688e-06	-3.259446e-02
9.600685741052022e-06	-3.259513e-02
9.601352407718689e-06	-3.259804e-02
9.601765892392606e-06	-3.260138e-02
9.602057407718687e-06	-3.260235e-02
9.602096502790016e-06	-3.260194e-02
9.602174692932675e-06	-3.260134e-02
9.602194240468340e-06	-3.260126e-02
9.602233335539669e-06	-3.260123e-02
9.602311525682328e-06	-3.260130e-02
9.602467905967646e-06	-3.260164e-02
9.602780666538282e-06	-3.260254e-02
9.603406187679555e-06	-3.260449e-02
9.604406187679555e-06	-3.260765e-02
9.605406187679556e-06	-3.261082e-02
9.606406187679556e-06	-3.242801e-02
9.606838690306692e-06	-3.214404e-02
9.607118652591846e-06	-3.200987e-02
9.607195948175350e-06	-3.208071e-02
9.607265868566557e-06	-3.220545e-02
9.607349137805421e-06	-3.232583e-02
9.607493850601460e-06	-3.245692e-02
9.607698781820047e-06	-3.254783e-02
9.607988086899672e-06	-3.259474e-02
9.608274159255291e-06	-3.260911e-02
9.608738476913795e-06	-3.261677e-02
9.609491210404318e-06	-3.262393e-02
9.609887407718688e-06	-3.262676e-02
9.609982981314971e-06	-3.262732e-02
9.610174128507538e-06	-3.262841e-02
9.610556422892672e-06	-3.263046e-02
9.611321011662939e-06	-3.263418e-02
9.612850189203475e-06	-3.264082e-02
9.614495129977581e-06	-3.264722e-02
9.616166343269951e-06	-3.265310e-02
9.618013403448931e-06	-3.265916e-02
9.620190120882456e-06	-3.266599e-02
9.622860932740245e-06	-3.267414e-02
9.626121841690380e-06	-3.268396e-02
9.630237267733070e-06	-3.269634e-02
9.636339848054152e-06	-3.271484e-02
9.647383075407388e-06	-3.274871e-02
9.669469530113862e-06	-3.281735e-02
9.695660723580572e-06	-3.289972e-02
9.731192608227879e-06	-3.301247e-02
9.776876320261559e-06	-3.315816e-02
9.860459179190556e-06	-3.342532e-02
9.960459179190557e-06	-3.374516e-02
1.006045917919056e-05	-3.406504e-02
1.016045917919056e-05	-3.438493e-02
1.022574447838418e-05	-3.459376e-02
1.029958471858988e-05	-3.482996e-02
1.036353142216142e-05	-3.503451e-02
1.043704184248224e-05	-3.526966e-02
1.053704184248224e-05	-3.558954e-02
1.063704184248224e-05	-3.590943e-02
1.073704184248224e-05	-3.622931e-02
1.083704184248224e-05	-3.654919e-02
1.093704184248224e-05	-3.686907e-02
1.103704184248224e-05	-3.710404e-02
1.112347523067704e-05	-3.721967e-02
1.117332352556316e-05	-3.733054e-02
1.122181233616677e-05	-3.747097e-02
1.127198413350143e-05	-3.760235e-02
1.134991689601057e-05	-3.781313e-02
1.144991689601057e-05	-3.808275e-02
1.154991689601057e-05	-3.835251e-02
1.164991689601057e-05	-3.862245e-02
1.174991689601058e-05	-3.889285e-02
1.184991689601058e-05	-3.916302e-02
1.194991689601058e-05	-3.943324e-02
1.204991689601058e-05	-3.970342e-02
1.214991689601058e-05	-3.997358e-02
1.224991689601058e-05	-4.024372e-02
1.234991689601058e-05	-4.049180e-02
1.244991689601058e-05	-4.071569e-02
1.254991689601058e-05	-4.095519e-02
1.264349220720299e-05	-4.119440e-02
1.274349220720299e-05	-4.144927e-02
1.284349220720299e-05	-4.170460e-02
1.294349220720299e-05	-4.195970e-02
1.304349220720299e-05	-4.221493e-02
1.314349220720299e-05	-4.247008e-02
1.324349220720299e-05	-4.272528e-02
1.334349220720299e-05	-4.298044e-02
1.344349220720299e-05	-4.323563e-02
1.354349220720300e-05	-4.349080e-02
1.364349220720300e-05	-4.374597e-02
1.374349220720300e-05	-4.400114e-02
1.384349220720300e-05	-4.425631e-02
1.394349220720300e-05	-4.451148e-02
1.404349220720300e-05	-4.476664e-02
1.414349220720300e-05	-4.502180e-02
1.424349220720300e-05	-4.527697e-02
1.434349220720300e-05	-4.553213e-02
1.444349220720300e-05	-4.578728e-02
1.451607465251379e-05	-4.597248e-02
1.459960405654842e-05	-4.618560e-02
1.465229537713574e-05	-4.632006e-02
1.470399305896194e-05	-4.645198e-02
1.477250315099068e-05	-4.662677e-02
1.484787077333685e-05	-4.681908e-02
1.492704854222394e-05	-4.702111e-02
1.499475979939147e-05	-4.719388e-02
1.507451296265564e-05	-4.739736e-02
1.516931233128376e-05	-4.763925e-02
1.526931233128376e-05	-4.789442e-02
1.530814415501599e-05	-4.799348e-02
1.534546946081728e-05	-4.808871e-02
1.538910819445535e-05	-4.820007e-02
1.545880922512123e-05	-4.837789e-02
1.555880922512123e-05	-4.863304e-02
1.565880922512123e-05	-4.888822e-02
1.568643861079215e-05	-4.895867e-02
1.570750310521916e-05	-4.901243e-02
1.572821830560710e-05	-4.906530e-02
1.576964870638298e-05	-4.917098e-02
1.583378108617356e-05	-4.933461e-02
1.590594104084256e-05	-4.951872e-02
1.600594104084256e-05	-4.977385e-02
1.610594104084256e-05	-5.002027e-02
1.620594104084256e-05	-5.019343e-02
1.625980230397462e-05	-5.029757e-02
1.629213575136833e-05	-4.967242e-02
1.630828943992723e-05	-4.761633e-02
1.632360026041052e-05	-4.416128e-02
1.632907829397643e-05	-4.355638e-02
1.633739227770947e-05	-4.393581e-02
1.634106830328819e-05	-4.387651e-02
1.634639768436364e-05	-4.291982e-02
1.635124650677875e-05	-4.170075e-02
1.635581626028928e-05	-4.087895e-02
1.636078426278594e-05	-4.057407e-02
1.636637537691328e-05	-4.050666e-02
1.637377133324472e-05	-4.017169e-02
1.638124022388653e-05	-3.935841e-02
1.639034547851450e-05	-3.819653e-02
1.640081249815701e-05	-3.717649e-02
1.641428000716310e-05	-3.605209e-02
1.643408992752863e-05	-3.417235e-02
1.645195663015593e-05	-3.247564e-02
1.647937900011616e-05	-3.000965e-02
1.652421406644393e-05	-2.595297e-02
1.656910054854352e-05	-2.197005e-02
1.664186177591075e-05	-1.566776e-02
1.674186177591074e-05	-7.179946e-03
1.684186177591074e-05	1.120750e-03
1.694186177591074e-05	9.267449e-03
1.704186177591074e-05	1.729340e-02
1.714186177591074e-05	2.523500e-02
1.724186177591074e-05	3.315192e-02
1.734186177591074e-05	4.097637e-02
1.743862641615397e-05	4.849242e-02
1.753862641615397e-05	5.624499e-02
1.763862641615397e-05	6.395727e-02
1.773862641615397e-05	7.166694e-02
1.783862641615397e-05	7.934738e-02
1.793862641615396e-05	8.683850e-02
1.799425272208496e-05	8.992154e-02
1.799521595283061e-05	8.956852e-02
1.799714241432193e-05	8.786516e-02
1.800099533730456e-05	8.347854e-02
1.800870118326983e-05	7.383155e-02
1.801345299587947e-05	6.894518e-02
1.801880493919781e-05	6.496871e-02
1.802421058993827e-05	6.194043e-02
1.802931847732433e-05	6.001993e-02
1.803366103407333e-05	5.895519e-02
1.803824681203760e-05	5.814834e-02
1.804346217594389e-05	5.748854e-02
1.804953647983769e-05	5.696875e-02
1.805713698811511e-05	5.659079e-02
1.806672123817103e-05	5.634526e-02
1.807593031212238e-05	5.624365e-02
1.808833928581800e-05	5.620421e-02
1.810183835755585e-05	5.620934e-02
1.812481560593125e-05	5.625539e-02
1.814995219159943e-05	5.631934e-02
1.820022536293580e-05	5.645611e-02
1.826917047505907e-05	5.664494e-02
1.836917047505907e-05	5.691779e-02
1.846917047505907e-05	5.718946e-02
1.856917047505907e-05	5.746045e-02
1.866917047505907e-05	5.773114e-02
1.872291034861134e-05	5.787653e-02
1.875323255393843e-05	5.795857e-02
1.876839896821552e-05	5.799958e-02
1.877774892601615e-05	5.802488e-02
1.878678852961194e-05	5.804933e-02
1.880165894875080e-05	5.808954e-02
1.881946966104729e-05	5.813772e-02
1.884747533931259e-05	5.821345e-02
1.888553591048773e-05	5.831638e-02
1.895111537599002e-05	5.849371e-02
1.905111537599002e-05	5.876412e-02
1.915111537599002e-05	5.903451e-02
1.922319482861703e-05	5.922940e-02
1.927040516046652e-05	5.935706e-02
1.931514718286848e-05	5.947803e-02
1.936048790447273e-05	5.960062e-02
1.945116934768123e-05	5.984580e-02
1.955116934768123e-05	6.011618e-02
1.965116934768123e-05	6.038655e-02
1.975116934768123e-05	6.065692e-02
1.985116934768123e-05	6.092729e-02
1.995116934768123e-05	6.119766e-02
2.000000000000000e-05	6.132940e-02
2.000056896884811e-05	6.130220e-02
2.000170690654432e-05	6.122531e-02
2.000398278193675e-05	6.104257e-02
2.000660799706468e-05	6.084528e-02
2.000914137794476e-05	6.069355e-02
2.001420813970493e-05	6.045307e-02
2.001495685441495e-05	6.042430e-02
2.001645428383499e-05	6.037839e-02
2.001944914267508e-05	6.030329e-02
2.002543886035525e-05	6.019398e-02
2.003196203858611e-05	6.011579e-02
2.003804565067523e-05	6.007189e-02
2.004361132547458e-05	6.004772e-02
2.004931282320888e-05	6.003247e-02
2.005506559903251e-05	6.002289e-02
2.006095619136756e-05	6.001682e-02
2.006679255080948e-05	6.001312e-02
2.007274862285042e-05	6.001084e-02
2.008021556260846e-05	6.000919e-02
2.008884536187590e-05	6.000816e-02
2.009975697780527e-05	6.000755e-02
2.011301235113777e-05	6.000724e-02
2.013106685988640e-05	6.000708e-02
2.015612166787409e-05	6.000700e-02
2.019677798360557e-05	6.000692e-02
2.027221502669089e-05	6.000684e-02
2.037221502669088e-05	6.000678e-02
2.047221502669088e-05	6.000675e-02
2.057221502669088e-05	6.000673e-02
2.067221502669088e-05	6.000672e-02
2.077221502669088e-05	6.000672e-02
2.087221502669088e-05	6.000672e-02
2.097221502669088e-05	6.000672e-02
2.107221502669088e-05	6.000672e-02
2.117221502669088e-05	6.000672e-02
2.127221502669088e-05	6.000672e-02
2.137221502669088e-05	6.000672e-02
2.147221502669087e-05	6.000672e-02
2.157221502669087e-05	6.000672e-02
2.167221502669087e-05	6.000672e-02
2.177221502669087e-05	6.000672e-02
2.187221502669087e-05	6.000672e-02
2.197221502669087e-05	6.000672e-02
2.207221502669087e-05	6.000672e-02
2.217221502669087e-05	6.000672e-02
2.227221502669087e-05	6.000672e-02
2.237221502669087e-05	6.000672e-02
2.247221502669086e-05	6.000672e-02
2.257221502669086e-05	6.000672e-02
2.267221502669086e-05	6.000672e-02
2.277221502669086e-05	6.000672e-02
2.287221502669086e-05	6.000672e-02
2.297221502669086e-05	6.000672e-02
2.307221502669086e-05	6.000672e-02
2.317221502669086e-05	6.000672e-02
2.327221502669086e-05	6.000672e-02
2.337221502669086e-05	6.000672e-02
2.347221502669085e-05	6.000672e-02
2.357221502669085e-05	6.000672e-02
2.367221502669085e-05	6.000672e-02
2.377221502669085e-05	6.000672e-02
2.387221502669085e-05	6.000672e-02
2.397221502669085e-05	6.000672e-02
2.407221502669085e-05	6.000672e-02
2.417221502669085e-05	6.000672e-02
2.427221502669085e-05	6.000672e-02
2.437221502669085e-05	6.000672e-02
2.447221502669085e-05	6.000672e-02
2.457221502669084e-05	6.000672e-02
2.467221502669084e-05	6.000672e-02
2.477221502669084e-05	6.000672e-02
2.487221502669084e-05	6.000672e-02
2.497221502669084e-05	6.000672e-02
2.507221502669084e-05	6.000672e-02
2.517221502669084e-05	6.000672e-02
2.527221502669084e-05	6.000672e-02
2.537221502669084e-05	6.000672e-02
2.547221502669084e-05	6.000672e-02
2.557221502669083e-05	6.000672e-02
2.567221502669083e-05	6.000672e-02
2.577221502669083e-05	6.000672e-02
2.587221502669083e-05	6.000672e-02
2.597221502669083e-05	6.000672e-02
2.607221502669083e-05	6.000672e-02
2.617221502669083e-05	6.000672e-02
2.627221502669083e-05	6.000672e-02
2.637221502669083e-05	6.000672e-02
2.647221502669083e-05	6.000672e-02
2.657221502669083e-05	6.000672e-02
2.667221502669082e-05	6.000672e-02
2.677221502669082e-05	6.000672e-02
2.687221502669082e-05	6.000672e-02
2.697221502669082e-05	6.000672e-02
2.707221502669082e-05	6.000672e-02
2.717221502669082e-05	6.000672e-02
2.727221502669082e-05	6.000672e-02
2.737221502669082e-05	6.000672e-02
2.747221502669082e-05	6.000672e-02
2.757221502669082e-05	6.000672e-02
2.767221502669081e-05	6.000672e-02
2.777221502669081e-05	6.000672e-02
2.787221502669081e-05	6.000672e-02
2.797221502669081e-05	6.000672e-02
2.807221502669081e-05	6.000672e-02
2.817221502669081e-05	6.000672e-02
2.827221502669081e-05	6.000672e-02
2.837221502669081e-05	6.000672e-02
2.847221502669081e-05	6.000672e-02
2.857221502669081e-05	6.000672e-02
2.867221502669081e-05	6.000672e-02
2.877221502669080e-05	6.000672e-02
2.887221502669080e-05	6.000672e-02
2.897221502669080e-05	6.000672e-02
2.907221502669080e-05	6.000672e-02
2.917221502669080e-05	6.000672e-02
2.927221502669080e-05	6.000672e-02
2.937221502669080e-05	6.000672e-02
2.947221502669080e-05	6.000672e-02
2.957221502669080e-05	6.000672e-02
2.967221502669080e-05	6.000672e-02
2.977221502669079e-05	6.000672e-02
2.987221502669079e-05	6.000672e-02
2.997221502669079e-05	6.000672e-02
3.007221502669079e-05	6.000672e-02
3.017221502669079e-05	6.000672e-02
3.027221502669079e-05	6.000672e-02
3.037221502669079e-05	6.000672e-02
3.047221502669079e-05	6.000672e-02
3.057221502669079e-05	6.000672e-02
3.067221502669079e-05	6.000672e-02
3.077221502669079e-05	6.000672e-02
3.087221502669079e-05	6.000672e-02
3.097221502669080e-05	6.000672e-02
3.107221502669080e-05	6.000672e-02
3.117221502669080e-05	6.000672e-02
3.127221502669080e-05	6.000672e-02
3.137221502669081e-05	6.000672e-02
3.147221502669081e-05	6.000672e-02
3.157221502669081e-05	6.000672e-02
3.167221502669081e-05	6.000672e-02
3.177221502669082e-05	6.000672e-02
3.187221502669082e-05	6.000672e-02
3.197221502669082e-05	6.000672e-02
3.207221502669082e-05	6.000672e-02
3.217221502669083e-05	6.000672e-02
3.227221502669083e-05	6.000672e-02
3.237221502669083e-05	6.000672e-02
3.247221502669083e-05	6.000672e-02
3.257221502669084e-05	6.000672e-02
3.267221502669084e-05	6.000672e-02
3.277221502669084e-05	6.000672e-02
3.287221502669084e-05	6.000672e-02
3.297221502669085e-05	6.000672e-02
3.307221502669085e-05	6.000672e-02
3.317221502669085e-05	6.000672e-02
3.327221502669085e-05	6.000672e-02
3.337221502669085e-05	6.000672e-02
3.347221502669086e-05	6.000672e-02
3.357221502669086e-05	6.000672e-02
3.367221502669086e-05	6.000672e-02
3.377221502669086e-05	6.000672e-02
3.387221502669087e-05	6.000672e-02
3.397221502669087e-05	6.000672e-02
3.407221502669087e-05	6.000672e-02
3.417221502669087e-05	6.000672e-02
3.427221502669088e-05	6.000672e-02
3.437221502669088e-05	6.000672e-02
3.447221502669088e-05	6.000672e-02
3.457221502669088e-05	6.000672e-02
3.467221502669089e-05	6.000672e-02
3.477221502669089e-05	6.000672e-02
3.487221502669089e-05	6.000672e-02
3.497221502669089e-05	6.000672e-02
3.507221502669090e-05	6.000672e-02
3.517221502669090e-05	6.000672e-02
3.527221502669090e-05	6.000672e-02
3.537221502669090e-05	6.000672e-02
3.547221502669091e-05	6.000672e-02
3.557221502669091e-05	6.000672e-02
3.567221502669091e-05	6.000672e-02
3.577221502669091e-05	6.000672e-02
3.587221502669092e-05	6.000672e-02
3.597221502669092e-05	6.000672e-02
3.607221502669092e-05	6.000672e-02
3.617221502669092e-05	6.000672e-02
3.627221502669093e-05	6.000672e-02
3.637221502669093e-05	6.000672e-02
3.647221502669093e-05	6.000672e-02
3.657221502669093e-05	6.000672e-02
3.667221502669094e-05	6.000672e-02
3.677221502669094e-05	6.000672e-02
3.687221502669094e-05	6.000672e-02
3.697221502669094e-05	6.000672e-02
3.707221502669094e-05	6.000672e-02
3.717221502669095e-05	6.000672e-02
3.727221502669095e-05	6.000672e-02
3.737221502669095e-05	6.000672e-02
3.747221502669095e-05	6.000672e-02
3.757221502669096e-05	6.000672e-02
3.767221502669096e-05	6.000672e-02
3.777221502669096e-05	6.000672e-02
3.787221502669096e-05	6.000672e-02
3.797221502669097e-05	6.000672e-02
3.807221502669097e-05	6.000672e-02
3.817221502669097e-05	6.000672e-02
3.827221502669097e-05	6.000672e-02
3.837221502669098e-05	6.000672e-02
3.847221502669098e-05	6.000672e-02
