time	I(CL)+I(RL)
5.002565128984763e-09	-5.035768e-03
7.537204152007555e-09	-5.129410e-03
1.260648219805314e-08	-5.318545e-03
2.004384790248685e-08	-5.597864e-03
2.780084526992235e-08	-5.892359e-03
4.331484000479335e-08	-6.493302e-03
7.434282947453534e-08	-7.727851e-03
1.057456870516095e-07	-9.011819e-03
1.476781295776312e-07	-1.073511e-02
1.980081663481490e-07	-1.264981e-02
2.654205495396081e-07	-1.459149e-02
3.411594446544522e-07	-1.571652e-02
3.802520730339694e-07	-1.250855e-02
4.006105861198940e-07	-4.845172e-03
4.145680184531883e-07	4.024568e-03
4.259805751400275e-07	1.165460e-02
4.333046470928661e-07	1.566005e-02
4.405690765459834e-07	1.788455e-02
4.488460466032847e-07	1.888768e-02
4.588002119605344e-07	1.966924e-02
4.681285973805376e-07	2.045087e-02
4.800516764448081e-07	2.151849e-02
4.937791852813388e-07	2.283338e-02
5.116508261653804e-07	2.457813e-02
5.387915558611763e-07	2.682457e-02
5.635168077423629e-07	2.818468e-02
5.854451443593976e-07	2.905686e-02
6.085278130816183e-07	2.996836e-02
6.546931505260598e-07	3.180078e-02
7.270589991394371e-07	3.466131e-02
8.270589991394371e-07	3.860782e-02
9.270589991394371e-07	4.254478e-02
1.027058999139437e-06	4.647247e-02
1.127058999139437e-06	5.039096e-02
1.227058999139437e-06	5.430057e-02
1.327058999139437e-06	5.820122e-02
1.427058999139437e-06	6.209310e-02
1.527058999139437e-06	6.597610e-02
1.627058999139437e-06	6.985036e-02
1.727058999139436e-06	7.371580e-02
1.827058999139436e-06	7.757253e-02
1.927058999139436e-06	8.142046e-02
2.027058999139436e-06	8.525972e-02
2.127058999139436e-06	8.909021e-02
2.227058999139436e-06	9.291207e-02
2.327058999139436e-06	9.672522e-02
2.427058999139436e-06	1.005297e-01
2.527058999139436e-06	1.043256e-01
2.627058999139435e-06	1.081129e-01
2.727058999139435e-06	1.118916e-01
2.827058999139435e-06	1.156617e-01
2.927058999139435e-06	1.194233e-01
3.027058999139435e-06	1.231764e-01
3.127058999139435e-06	1.269209e-01
3.227058999139435e-06	1.306570e-01
3.327058999139435e-06	1.343846e-01
3.427058999139435e-06	1.381038e-01
3.527058999139434e-06	1.418145e-01
3.627058999139434e-06	1.455169e-01
3.727058999139434e-06	1.492108e-01
3.827058999139435e-06	1.528965e-01
3.927058999139434e-06	1.565737e-01
4.027058999139434e-06	1.602427e-01
4.127058999139434e-06	1.639036e-01
4.216367308534703e-06	1.671671e-01
4.247237050041693e-06	1.682937e-01
4.258492662106088e-06	1.687045e-01
4.264157240309828e-06	1.689107e-01
4.271865464502295e-06	1.691914e-01
4.287281912887226e-06	1.697534e-01
4.318114809657090e-06	1.708759e-01
4.379780603196817e-06	1.731184e-01
4.479780603196817e-06	1.767345e-01
4.579780603196817e-06	1.802228e-01
4.655619352349283e-06	1.818316e-01
4.703668634325921e-06	1.681721e-01
4.733431429216537e-06	1.332820e-01
4.754202019503797e-06	9.245274e-02
4.775137940589906e-06	4.534981e-02
4.792755914572972e-06	2.060002e-03
4.809453034692963e-06	-4.247331e-02
4.826505066210723e-06	-9.234078e-02
4.851183346335099e-06	-1.666135e-01
4.866604382087791e-06	-2.027406e-01
4.873968648591221e-06	-2.096430e-01
4.877384985461104e-06	-2.097835e-01
4.879400910258567e-06	-2.098406e-01
4.880747968616931e-06	-2.099027e-01
4.882230081966123e-06	-2.099530e-01
4.883601466157392e-06	-2.100196e-01
4.885186387837643e-06	-2.100818e-01
4.886763576843616e-06	-2.101516e-01
4.888202178608944e-06	-2.102116e-01
4.889726813139321e-06	-2.102770e-01
4.891234791701974e-06	-2.103412e-01
4.892895640532910e-06	-2.104112e-01
4.894785525358026e-06	-2.104917e-01
4.897053421096612e-06	-2.105868e-01
4.899959654409590e-06	-2.107092e-01
4.903847688442690e-06	-2.108709e-01
4.909282592527405e-06	-2.110950e-01
4.917207848822395e-06	-2.114153e-01
4.929008019769635e-06	-2.118746e-01
4.947233392593977e-06	-2.125435e-01
4.975561367680958e-06	-2.135375e-01
5.000000000032756e-06	-2.143793e-01
5.048877264736352e-06	-2.160503e-01
5.137273477373017e-06	-2.190667e-01
5.237273477373016e-06	-2.224938e-01
5.337273477373016e-06	-2.259397e-01
5.437273477373016e-06	-2.293949e-01
5.490957679417679e-06	-2.312507e-01
5.521237479541644e-06	-2.322972e-01
5.536382112011471e-06	-2.328205e-01
5.551083095913754e-06	-2.333283e-01
5.564040196777963e-06	-2.337758e-01
5.577507853686493e-06	-2.342408e-01
5.596008261801243e-06	-2.348794e-01
5.615104723678130e-06	-2.355383e-01
5.653297647431906e-06	-2.368553e-01
5.729683494939455e-06	-2.394865e-01
5.829683494939455e-06	-2.429256e-01
5.929683494939455e-06	-2.463584e-01
5.999999999999999e-06	-2.487681e-01
6.044091955234549e-06	-2.502769e-01
6.088049671503600e-06	-2.517792e-01
6.137652441751394e-06	-2.534726e-01
6.187762491563161e-06	-2.551810e-01
6.287762491563161e-06	-2.585844e-01
6.387762491563160e-06	-2.619809e-01
6.487762491563160e-06	-2.653699e-01
6.587762491563160e-06	-2.687512e-01
6.687762491563160e-06	-2.721249e-01
6.787762491563160e-06	-2.754910e-01
6.887762491563160e-06	-2.788496e-01
6.987762491563160e-06	-2.822006e-01
7.087762491563160e-06	-2.855441e-01
7.187762491563160e-06	-2.888801e-01
7.287762491563160e-06	-2.922087e-01
7.387762491563159e-06	-2.955298e-01
7.487762491563159e-06	-2.988434e-01
7.587762491563159e-06	-3.021496e-01
7.687762491563159e-06	-3.054484e-01
7.787762491563160e-06	-3.087398e-01
7.887762491563161e-06	-3.120239e-01
7.987762491563161e-06	-3.153006e-01
8.087762491563162e-06	-3.185699e-01
8.187762491563163e-06	-3.218320e-01
8.287762491563163e-06	-3.250868e-01
8.387762491563164e-06	-3.283342e-01
8.487762491563165e-06	-3.315745e-01
8.587762491563166e-06	-3.348071e-01
8.687762491563166e-06	-3.380320e-01
8.700262491563167e-06	-3.384345e-01
8.725262491563167e-06	-3.392390e-01
8.775262491563167e-06	-3.408471e-01
8.826800852320322e-06	-3.425034e-01
8.891553709634607e-06	-3.445813e-01
8.991553709634608e-06	-3.477846e-01
9.091553709634609e-06	-3.509813e-01
9.191553709634610e-06	-3.541710e-01
9.291553709634610e-06	-3.573535e-01
9.391553709634611e-06	-3.605289e-01
9.491553709634612e-06	-3.636972e-01
9.591553709634613e-06	-3.668601e-01
9.599662546842933e-06	-3.671163e-01
9.599937546842933e-06	-3.671250e-01
9.600212546842934e-06	-3.671337e-01
9.600487546842934e-06	-3.671423e-01
9.600820880176268e-06	-3.671529e-01
9.601487546842935e-06	-3.671754e-01
9.601901036445788e-06	-3.671888e-01
9.602192546842933e-06	-3.671946e-01
9.602231642305579e-06	-3.671982e-01
9.602309833230870e-06	-3.672011e-01
9.602466215081452e-06	-3.672046e-01
9.602778978782617e-06	-3.672137e-01
9.603404506184946e-06	-3.672334e-01
9.604404506184946e-06	-3.672650e-01
9.605404506184947e-06	-3.672965e-01
9.606404506184947e-06	-3.673289e-01
9.606837115561756e-06	-3.673595e-01
9.607091072366934e-06	-3.673921e-01
9.607328911989849e-06	-3.674203e-01
9.607428097887532e-06	-3.674283e-01
9.607559362920306e-06	-3.674310e-01
9.607698058659179e-06	-3.674233e-01
9.607869665465660e-06	-3.674101e-01
9.608034820385164e-06	-3.674008e-01
9.608244625479245e-06	-3.673961e-01
9.608475786229581e-06	-3.673975e-01
9.608795697354190e-06	-3.674047e-01
9.609191345675631e-06	-3.674163e-01
9.609808132092505e-06	-3.674355e-01
9.610022546842934e-06	-3.674423e-01
9.610116658351532e-06	-3.674453e-01
9.610304881368730e-06	-3.674512e-01
9.610681327403126e-06	-3.674631e-01
9.610775438911724e-06	-3.674661e-01
9.610963661928922e-06	-3.674720e-01
9.611340107963318e-06	-3.674839e-01
9.612093000032109e-06	-3.675077e-01
9.613598784169692e-06	-3.675552e-01
9.616610352444857e-06	-3.676502e-01
9.621974835138820e-06	-3.678195e-01
9.630917449692154e-06	-3.681016e-01
9.648802678798823e-06	-3.686657e-01
9.684573137012158e-06	-3.697931e-01
9.756114053438829e-06	-3.720448e-01
9.856114053438830e-06	-3.751870e-01
9.956114053438830e-06	-3.783227e-01
1.005611405343883e-05	-3.814514e-01
1.015611405343883e-05	-3.845737e-01
1.022133471595332e-05	-3.866063e-01
1.029618638757137e-05	-3.889350e-01
1.035961466883967e-05	-3.908991e-01
1.043035349451791e-05	-3.929322e-01
1.053035349451791e-05	-3.954522e-01
1.063035349451791e-05	-3.978254e-01
1.073035349451791e-05	-4.001935e-01
1.083035349451791e-05	-4.025565e-01
1.093035349451791e-05	-4.049145e-01
1.103035349451791e-05	-4.072674e-01
1.113035349451792e-05	-4.096154e-01
1.123035349451792e-05	-4.119583e-01
1.133035349451792e-05	-4.142963e-01
1.143035349451792e-05	-4.166293e-01
1.153035349451792e-05	-4.189574e-01
1.163035349451792e-05	-4.212805e-01
1.173035349451792e-05	-4.235987e-01
1.183035349451792e-05	-4.259119e-01
1.193035349451792e-05	-4.282203e-01
1.203035349451792e-05	-4.305237e-01
1.213035349451792e-05	-4.328223e-01
1.223035349451792e-05	-4.351160e-01
1.233035349451792e-05	-4.374048e-01
1.243035349451792e-05	-4.396888e-01
1.253035349451793e-05	-4.419680e-01
1.263035349451793e-05	-4.442423e-01
1.273035349451793e-05	-4.465118e-01
1.283035349451793e-05	-4.487766e-01
1.293035349451793e-05	-4.510366e-01
1.302065094613654e-05	-4.530731e-01
1.312065094613654e-05	-4.553239e-01
1.322065094613654e-05	-4.575700e-01
1.332065094613654e-05	-4.598113e-01
1.342065094613654e-05	-4.620479e-01
1.352065094613654e-05	-4.642798e-01
1.362065094613655e-05	-4.665074e-01
1.369176284617470e-05	-4.680884e-01
1.377517534680622e-05	-4.699400e-01
1.382724952780373e-05	-4.710944e-01
1.387884478245602e-05	-4.722366e-01
1.394141137742129e-05	-4.736200e-01
1.401244678688360e-05	-4.751884e-01
1.408920472271684e-05	-4.768808e-01
1.415367824428906e-05	-4.783002e-01
1.423179135516810e-05	-4.800171e-01
1.431518362499043e-05	-4.818468e-01
1.441518362499043e-05	-4.840375e-01
1.445323886205414e-05	-4.848701e-01
1.448991292379182e-05	-4.856715e-01
1.453454174967512e-05	-4.866458e-01
1.459669907959548e-05	-4.880010e-01
1.469669907959548e-05	-4.901779e-01
1.479669907959548e-05	-4.923514e-01
1.482743342306826e-05	-4.930184e-01
1.485744860315817e-05	-4.936693e-01
1.487781259031802e-05	-4.941107e-01
1.489723065425074e-05	-4.945313e-01
1.493606678211620e-05	-4.953718e-01
1.501373903784711e-05	-4.970510e-01
1.508888330595673e-05	-4.986731e-01
1.518888330595673e-05	-5.008277e-01
1.528888330595673e-05	-5.029780e-01
1.538888330595672e-05	-5.051239e-01
1.548888330595672e-05	-5.072651e-01
1.558888330595672e-05	-5.092405e-01
1.568888330595672e-05	-5.109094e-01
1.578888330595672e-05	-5.125675e-01
1.584872340171045e-05	-5.137342e-01
1.588867623351875e-05	-5.095535e-01
1.590942026004360e-05	-4.954830e-01
1.592469926858029e-05	-4.725850e-01
1.594032792964671e-05	-4.405711e-01
1.595538083705139e-05	-4.031099e-01
1.598548665186076e-05	-3.085181e-01
1.604569828147949e-05	-7.855787e-02
1.607436630173583e-05	5.271731e-02
1.610699668555102e-05	2.243148e-01
1.612278000849413e-05	3.125698e-01
1.613266908884896e-05	3.698701e-01
1.613327343090031e-05	3.734489e-01
1.613448211500301e-05	3.806426e-01
1.613478428602869e-05	3.824308e-01
1.613538862808004e-05	3.860132e-01
1.613659731218274e-05	3.932226e-01
1.613790907811075e-05	4.010790e-01
1.613904450216489e-05	4.079006e-01
1.614016773484268e-05	4.146685e-01
1.614143047923451e-05	4.222979e-01
1.614261694355655e-05	4.294864e-01
1.614386970255949e-05	4.370981e-01
1.614507321139096e-05	4.444309e-01
1.614630887943643e-05	4.519805e-01
1.614751569537750e-05	4.593739e-01
1.614873795662235e-05	4.668821e-01
1.614994316058225e-05	4.743048e-01
1.615115519563213e-05	4.817886e-01
1.615235671655801e-05	4.892250e-01
1.615356068382326e-05	4.966939e-01
1.615499897986865e-05	5.056426e-01
1.615763941376522e-05	5.221511e-01
1.616292028155834e-05	5.554433e-01
1.617348201714458e-05	6.224410e-01
1.618238765737480e-05	6.776349e-01
1.619240376667626e-05	7.268744e-01
1.619896114428701e-05	7.403783e-01
1.620503205179214e-05	7.416025e-01
1.621140152170446e-05	7.418753e-01
1.621749945334837e-05	7.419328e-01
1.622409643416895e-05	7.420342e-01
1.623119786788967e-05	7.421419e-01
1.623930506597252e-05	7.422437e-01
1.624854098595800e-05	7.423809e-01
1.625823734414357e-05	7.425128e-01
1.627123767574133e-05	7.427187e-01
1.628566254021710e-05	7.429419e-01
1.630780121958459e-05	7.433226e-01
1.633402832659712e-05	7.437842e-01
1.637733217878029e-05	7.445779e-01
1.643851828579735e-05	7.456732e-01
1.650588867307072e-05	7.468303e-01
1.657555553399543e-05	7.451741e-01
1.665456248832626e-05	7.372313e-01
1.673199538056404e-05	7.266857e-01
1.682734457955792e-05	7.141341e-01
1.692734457955792e-05	7.017771e-01
1.702734457955792e-05	6.899874e-01
1.712734457955792e-05	6.787158e-01
1.722734457955792e-05	6.683174e-01
1.732734457955792e-05	6.587335e-01
1.741785843080755e-05	6.506203e-01
1.751785843080755e-05	6.422407e-01
1.761785843080755e-05	6.344025e-01
1.771785843080755e-05	6.270863e-01
1.781785843080755e-05	6.202554e-01
1.791785843080755e-05	6.138325e-01
1.797156084188440e-05	6.105444e-01
1.800185251700043e-05	6.087662e-01
1.801700397396793e-05	6.078805e-01
1.803171174355995e-05	6.070394e-01
1.804738129723172e-05	6.061564e-01
1.806438772056166e-05	6.052007e-01
1.809300268657877e-05	6.036382e-01
1.813297468506485e-05	6.014982e-01
1.819947859950366e-05	5.980861e-01
1.829947859950365e-05	5.932118e-01
1.839947859950365e-05	5.886114e-01
1.846888612637113e-05	5.855916e-01
1.851588812723705e-05	5.836351e-01
1.856050865795165e-05	5.818435e-01
1.860372004641951e-05	5.801746e-01
1.869014282335524e-05	5.769842e-01
1.879014282335524e-05	5.734973e-01
1.889014282335523e-05	5.702347e-01
1.899014282335523e-05	5.671899e-01
1.909014282335523e-05	5.643486e-01
1.919014282335523e-05	5.616972e-01
1.929014282335523e-05	5.592231e-01
1.939014282335523e-05	5.569148e-01
1.949014282335523e-05	5.547609e-01
1.959014282335523e-05	5.527517e-01
1.969014282335523e-05	5.508771e-01
1.979014282335523e-05	5.491286e-01
1.989014282335522e-05	5.474975e-01
1.999014282335522e-05	5.459426e-01
2.000000000000000e-05	5.457781e-01
2.000034454472789e-05	5.458179e-01
2.000103363418368e-05	5.457955e-01
2.000147608236342e-05	5.457603e-01
2.000205757861178e-05	5.457278e-01
2.000264959641574e-05	5.456985e-01
2.000336424959332e-05	5.456590e-01
2.000455825099708e-05	5.455917e-01
2.000476628177095e-05	5.455800e-01
2.000518234331869e-05	5.455569e-01
2.000601446641418e-05	5.455100e-01
2.000767871260515e-05	5.454169e-01
2.001100720498709e-05	5.452348e-01
2.001766418975096e-05	5.448790e-01
2.003097815927872e-05	5.441806e-01
2.005760609833423e-05	5.428105e-01
2.011086197644525e-05	5.401436e-01
2.017719394232383e-05	5.369571e-01
2.027719394232383e-05	5.324069e-01
2.037719394232383e-05	5.281316e-01
2.047719394232383e-05	5.241390e-01
2.057719394232383e-05	5.204104e-01
2.067719394232383e-05	5.169283e-01
2.077719394232383e-05	5.136764e-01
2.087719394232383e-05	5.106395e-01
2.097719394232383e-05	5.078033e-01
2.107719394232382e-05	5.051545e-01
2.117719394232382e-05	5.026807e-01
2.127719394232382e-05	5.003704e-01
2.137719394232382e-05	4.982127e-01
2.147719394232382e-05	4.961974e-01
2.157719394232382e-05	4.943152e-01
2.167719394232382e-05	4.925568e-01
2.177719394232382e-05	4.909107e-01
2.187719394232382e-05	4.893620e-01
2.197719394232382e-05	4.878942e-01
2.207719394232382e-05	4.864933e-01
2.217719394232381e-05	4.851483e-01
2.227719394232381e-05	4.838508e-01
2.237719394232381e-05	4.825939e-01
2.247719394232381e-05	4.813721e-01
2.257719394232381e-05	4.801809e-01
2.267719394232381e-05	4.790164e-01
2.277719394232381e-05	4.778757e-01
2.287719394232381e-05	4.767558e-01
2.297719394232381e-05	4.756547e-01
2.307719394232381e-05	4.745704e-01
2.317719394232380e-05	4.735011e-01
2.327719394232380e-05	4.724456e-01
2.337719394232380e-05	4.714027e-01
2.347719394232380e-05	4.703709e-01
2.357719394232380e-05	4.693494e-01
2.367719394232380e-05	4.683374e-01
2.377719394232380e-05	4.673341e-01
2.387719394232380e-05	4.663387e-01
2.397719394232380e-05	4.653508e-01
2.407719394232380e-05	4.643698e-01
2.417719394232380e-05	4.633953e-01
2.427719394232379e-05	4.624268e-01
2.437719394232379e-05	4.614640e-01
2.447719394232379e-05	4.605064e-01
2.457719394232379e-05	4.595539e-01
2.467719394232379e-05	4.586061e-01
2.477719394232379e-05	4.576628e-01
2.487719394232379e-05	4.567238e-01
2.497719394232379e-05	4.557888e-01
2.507719394232379e-05	4.548578e-01
2.517719394232379e-05	4.539304e-01
2.527719394232378e-05	4.530067e-01
2.537719394232378e-05	4.520864e-01
2.547719394232378e-05	4.511694e-01
2.557719394232378e-05	4.502557e-01
2.567719394232378e-05	4.493450e-01
2.577719394232378e-05	4.484374e-01
2.587719394232378e-05	4.475328e-01
2.597719394232378e-05	4.466310e-01
2.607719394232378e-05	4.457320e-01
2.617719394232378e-05	4.448357e-01
2.627719394232377e-05	4.439421e-01
2.637719394232377e-05	4.430512e-01
2.647719394232377e-05	4.421628e-01
2.657719394232377e-05	4.412769e-01
2.667719394232377e-05	4.403936e-01
2.677719394232377e-05	4.395126e-01
2.687719394232377e-05	4.386341e-01
2.697719394232377e-05	4.377580e-01
2.707719394232377e-05	4.368842e-01
2.717719394232377e-05	4.360128e-01
2.727719394232377e-05	4.351436e-01
2.737719394232376e-05	4.342768e-01
2.747719394232376e-05	4.334121e-01
2.757719394232376e-05	4.325498e-01
2.767719394232376e-05	4.316896e-01
2.777719394232376e-05	4.308316e-01
2.787719394232376e-05	4.299758e-01
2.797719394232376e-05	4.291221e-01
2.807719394232376e-05	4.282707e-01
2.817719394232376e-05	4.274213e-01
2.827719394232376e-05	4.265740e-01
2.837719394232375e-05	4.257289e-01
2.847719394232375e-05	4.248858e-01
2.857719394232375e-05	4.240449e-01
2.867719394232375e-05	4.232060e-01
2.877719394232375e-05	4.223691e-01
2.887719394232375e-05	4.215344e-01
2.897719394232375e-05	4.207016e-01
2.907719394232375e-05	4.198710e-01
2.917719394232375e-05	4.190423e-01
2.927719394232375e-05	4.182156e-01
2.937719394232375e-05	4.173910e-01
2.947719394232374e-05	4.165683e-01
2.957719394232374e-05	4.157477e-01
2.967719394232374e-05	4.149290e-01
2.977719394232374e-05	4.141124e-01
2.987719394232374e-05	4.132977e-01
2.997719394232374e-05	4.124849e-01
3.007719394232374e-05	4.116741e-01
3.017719394232374e-05	4.108653e-01
3.027719394232374e-05	4.100584e-01
3.037719394232374e-05	4.092535e-01
3.047719394232373e-05	4.084505e-01
3.057719394232374e-05	4.076494e-01
3.067719394232374e-05	4.068503e-01
3.077719394232374e-05	4.060531e-01
3.087719394232374e-05	4.052578e-01
3.097719394232375e-05	4.044644e-01
3.107719394232375e-05	4.036729e-01
3.117719394232375e-05	4.028833e-01
3.127719394232375e-05	4.020956e-01
3.137719394232376e-05	4.013098e-01
3.147719394232376e-05	4.005259e-01
3.157719394232376e-05	3.997438e-01
3.167719394232376e-05	3.989636e-01
3.177719394232377e-05	3.981853e-01
3.187719394232377e-05	3.974089e-01
3.197719394232377e-05	3.966343e-01
3.207719394232377e-05	3.958616e-01
3.217719394232378e-05	3.950907e-01
3.227719394232378e-05	3.943217e-01
3.237719394232378e-05	3.935545e-01
3.247719394232378e-05	3.927891e-01
3.257719394232379e-05	3.920256e-01
3.267719394232379e-05	3.912639e-01
3.277719394232379e-05	3.905040e-01
3.287719394232379e-05	3.897460e-01
3.297719394232380e-05	3.889897e-01
3.307719394232380e-05	3.882352e-01
3.317719394232380e-05	3.874826e-01
3.327719394232380e-05	3.867318e-01
3.337719394232381e-05	3.859827e-01
3.347719394232381e-05	3.852355e-01
3.357719394232381e-05	3.844900e-01
3.367719394232381e-05	3.837463e-01
3.377719394232381e-05	3.830044e-01
3.387719394232382e-05	3.822643e-01
3.397719394232382e-05	3.815259e-01
3.407719394232382e-05	3.807893e-01
3.417719394232382e-05	3.800545e-01
3.427719394232383e-05	3.793214e-01
3.437719394232383e-05	3.785900e-01
3.447719394232383e-05	3.778605e-01
3.457719394232383e-05	3.771326e-01
3.467719394232384e-05	3.764065e-01
3.477719394232384e-05	3.756821e-01
3.487719394232384e-05	3.749595e-01
3.497719394232384e-05	3.742386e-01
3.507719394232385e-05	3.735194e-01
3.517719394232385e-05	3.728019e-01
3.527719394232385e-05	3.720862e-01
3.537719394232385e-05	3.713721e-01
3.547719394232386e-05	3.706598e-01
3.557719394232386e-05	3.699491e-01
3.567719394232386e-05	3.692402e-01
3.577719394232386e-05	3.685330e-01
3.587719394232387e-05	3.678274e-01
3.597719394232387e-05	3.671235e-01
3.607719394232387e-05	3.664214e-01
3.617719394232387e-05	3.657208e-01
3.627719394232388e-05	3.650220e-01
3.637719394232388e-05	3.643248e-01
3.647719394232388e-05	3.636293e-01
3.657719394232388e-05	3.629355e-01
3.667719394232389e-05	3.622433e-01
3.677719394232389e-05	3.615528e-01
3.687719394232389e-05	3.608639e-01
3.697719394232389e-05	3.601766e-01
3.707719394232390e-05	3.594911e-01
3.717719394232390e-05	3.588071e-01
3.727719394232390e-05	3.581248e-01
3.737719394232390e-05	3.574441e-01
3.747719394232390e-05	3.567650e-01
3.757719394232391e-05	3.560876e-01
3.767719394232391e-05	3.554118e-01
3.777719394232391e-05	3.547375e-01
3.787719394232391e-05	3.540649e-01
3.797719394232392e-05	3.533939e-01
3.807719394232392e-05	3.527246e-01
3.817719394232392e-05	3.520568e-01
3.827719394232392e-05	3.513906e-01
3.837719394232393e-05	3.507260e-01
3.847719394232393e-05	3.500629e-01
3.857719394232393e-05	3.494015e-01
3.867719394232393e-05	3.487416e-01
3.877719394232394e-05	3.480834e-01
3.887719394232394e-05	3.474267e-01
3.897719394232394e-05	3.467715e-01
3.907719394232394e-05	3.461180e-01
3.917719394232395e-05	3.454659e-01
3.927719394232395e-05	3.448155e-01
3.937719394232395e-05	3.441666e-01
3.947719394232395e-05	3.435193e-01
3.957719394232396e-05	3.428735e-01
3.967719394232396e-05	3.422292e-01
3.977719394232396e-05	3.415865e-01
3.987719394232396e-05	3.409453e-01
3.997719394232397e-05	3.403056e-01
4.007719394232397e-05	3.396675e-01
4.017719394232397e-05	3.390309e-01
4.027719394232397e-05	3.383958e-01
4.037719394232398e-05	3.377622e-01
4.047719394232398e-05	3.371302e-01
4.057719394232398e-05	3.364997e-01
4.067719394232398e-05	3.358706e-01
4.077719394232399e-05	3.352431e-01
4.087719394232399e-05	3.346171e-01
4.097719394232399e-05	3.339925e-01
4.107719394232399e-05	3.333695e-01
4.117719394232399e-05	3.327479e-01
4.127719394232400e-05	3.321278e-01
4.137719394232400e-05	3.315092e-01
4.147719394232400e-05	3.308921e-01
4.157719394232400e-05	3.302765e-01
4.167719394232401e-05	3.296623e-01
4.177719394232401e-05	3.290496e-01
4.187719394232401e-05	3.284384e-01
4.197719394232401e-05	3.278286e-01
4.207719394232402e-05	3.272203e-01
4.217719394232402e-05	3.266134e-01
4.227719394232402e-05	3.260080e-01
4.237719394232402e-05	3.254040e-01
4.247719394232403e-05	3.248015e-01
4.257719394232403e-05	3.242004e-01
4.267719394232403e-05	3.236007e-01
4.277719394232403e-05	3.230025e-01
4.287719394232404e-05	3.224057e-01
4.297719394232404e-05	3.218104e-01
4.307719394232404e-05	3.212164e-01
4.317719394232404e-05	3.206239e-01
4.327719394232405e-05	3.200328e-01
4.337719394232405e-05	3.194431e-01
4.347719394232405e-05	3.188548e-01
4.357719394232405e-05	3.182679e-01
4.367719394232406e-05	3.176824e-01
4.377719394232406e-05	3.170983e-01
4.387719394232406e-05	3.165157e-01
4.397719394232406e-05	3.159343e-01
4.407719394232407e-05	3.153544e-01
4.417719394232407e-05	3.147759e-01
4.427719394232407e-05	3.141988e-01
4.437719394232407e-05	3.136230e-01
4.447719394232408e-05	3.130486e-01
4.457719394232408e-05	3.124756e-01
4.467719394232408e-05	3.119040e-01
4.477719394232408e-05	3.113337e-01
4.487719394232408e-05	3.107648e-01
4.497719394232409e-05	3.101972e-01
4.507719394232409e-05	3.096310e-01
4.517719394232409e-05	3.090662e-01
4.527719394232409e-05	3.085027e-01
4.537719394232410e-05	3.079405e-01
4.547719394232410e-05	3.073797e-01
4.557719394232410e-05	3.068202e-01
4.567719394232410e-05	3.062621e-01
4.577719394232411e-05	3.057053e-01
4.587719394232411e-05	3.051498e-01
4.597719394232411e-05	3.045956e-01
4.607719394232411e-05	3.040428e-01
4.617719394232412e-05	3.034913e-01
4.627719394232412e-05	3.029411e-01
4.637719394232412e-05	3.023923e-01
4.647719394232412e-05	3.018447e-01
4.657719394232413e-05	3.012984e-01
4.667719394232413e-05	3.007535e-01
4.677719394232413e-05	3.002099e-01
4.687719394232413e-05	2.996675e-01
4.697719394232414e-05	2.991265e-01
4.707719394232414e-05	2.985867e-01
4.717719394232414e-05	2.980482e-01
4.727719394232414e-05	2.975110e-01
4.737719394232415e-05	2.969751e-01
4.747719394232415e-05	2.964405e-01
4.757719394232415e-05	2.959072e-01
4.767719394232415e-05	2.953751e-01
4.777719394232416e-05	2.948443e-01
