time	I(CL)+I(RL)
1.837383024468271e-04	5.875055e-02
1.838383024468271e-04	5.874010e-02
1.839383024468271e-04	5.871425e-02
1.840383024468271e-04	5.867939e-02
1.841383024468271e-04	5.864279e-02
1.842383024468271e-04	5.860710e-02
1.843383024468271e-04	5.857343e-02
1.844383024468271e-04	5.854225e-02
1.845383024468271e-04	5.851371e-02
1.846383024468271e-04	5.848782e-02
1.847383024468272e-04	5.846445e-02
1.848383024468272e-04	5.844347e-02
1.849383024468272e-04	5.842470e-02
1.850383024468272e-04	5.840797e-02
1.851383024468272e-04	5.839307e-02
1.852383024468272e-04	5.837985e-02
1.853383024468272e-04	5.836815e-02
1.854383024468272e-04	5.835781e-02
1.855383024468272e-04	5.834869e-02
1.856383024468272e-04	5.834066e-02
1.857383024468272e-04	5.833360e-02
1.858383024468272e-04	5.832741e-02
1.859383024468272e-04	5.832200e-02
1.860383024468272e-04	5.831727e-02
1.861383024468272e-04	5.831315e-02
1.862383024468272e-04	5.830957e-02
1.863383024468272e-04	5.830648e-02
1.864383024468272e-04	5.830380e-02
1.865383024468272e-04	5.830151e-02
1.866383024468272e-04	5.829955e-02
1.867383024468272e-04	5.829789e-02
1.868383024468272e-04	5.829649e-02
1.869383024468272e-04	5.829532e-02
1.870383024468272e-04	5.829435e-02
1.871383024468272e-04	5.829357e-02
1.872383024468272e-04	5.829295e-02
1.873383024468272e-04	5.829247e-02
1.874383024468272e-04	5.829212e-02
1.875383024468272e-04	5.829188e-02
1.876383024468272e-04	5.829174e-02
1.877383024468272e-04	5.829168e-02
1.878383024468272e-04	5.829170e-02
1.879383024468272e-04	5.829180e-02
1.880383024468272e-04	5.829195e-02
1.881383024468272e-04	5.829216e-02
1.882383024468272e-04	5.829242e-02
1.883383024468272e-04	5.829272e-02
1.884383024468272e-04	5.829306e-02
1.885383024468272e-04	5.829343e-02
1.886383024468272e-04	5.829383e-02
1.887383024468272e-04	5.829426e-02
1.888383024468273e-04	5.829472e-02
1.889383024468273e-04	5.829520e-02
1.890383024468273e-04	5.829569e-02
1.891383024468273e-04	5.829621e-02
1.892383024468273e-04	5.829674e-02
1.893383024468273e-04	5.829728e-02
1.894383024468273e-04	5.829784e-02
1.895383024468273e-04	5.829842e-02
1.896383024468273e-04	5.829899e-02
1.897383024468273e-04	5.829959e-02
1.898383024468273e-04	5.830019e-02
1.899383024468273e-04	5.830080e-02
1.900383024468273e-04	5.830141e-02
1.901383024468273e-04	5.830204e-02
1.902383024468273e-04	5.830267e-02
1.903383024468273e-04	5.830330e-02
1.904383024468273e-04	5.830394e-02
1.905383024468273e-04	5.830459e-02
1.906383024468273e-04	5.830524e-02
1.907383024468273e-04	5.830589e-02
1.908383024468273e-04	5.830656e-02
1.909383024468273e-04	5.830722e-02
1.910383024468273e-04	5.830789e-02
1.911383024468273e-04	5.830856e-02
1.912383024468273e-04	5.830923e-02
1.913383024468273e-04	5.830991e-02
1.914383024468273e-04	5.831059e-02
1.915383024468273e-04	5.831127e-02
1.916383024468273e-04	5.831195e-02
1.917383024468273e-04	5.831264e-02
1.918383024468273e-04	5.831333e-02
1.919383024468273e-04	5.831402e-02
1.920383024468273e-04	5.831471e-02
1.921383024468273e-04	5.831541e-02
1.922383024468273e-04	5.831611e-02
1.923383024468273e-04	5.831681e-02
1.924383024468273e-04	5.831751e-02
1.925383024468273e-04	5.831821e-02
1.926383024468273e-04	5.831892e-02
1.927383024468273e-04	5.831962e-02
1.928383024468273e-04	5.832033e-02
1.929383024468273e-04	5.832104e-02
1.930383024468274e-04	5.832175e-02
1.931383024468274e-04	5.832246e-02
1.932383024468274e-04	5.832317e-02
1.933383024468274e-04	5.832389e-02
1.934383024468274e-04	5.832460e-02
1.935383024468274e-04	5.832532e-02
1.936383024468274e-04	5.832604e-02
1.937383024468274e-04	5.832676e-02
1.938383024468274e-04	5.832747e-02
1.939383024468274e-04	5.832819e-02
1.940383024468274e-04	5.832892e-02
1.941383024468274e-04	5.832964e-02
1.942383024468274e-04	5.833036e-02
1.943383024468274e-04	5.833109e-02
1.944383024468274e-04	5.833181e-02
1.945383024468274e-04	5.833254e-02
1.946383024468274e-04	5.833327e-02
1.947383024468274e-04	5.833399e-02
1.948383024468274e-04	5.833472e-02
1.949383024468274e-04	5.833545e-02
1.950383024468274e-04	5.833618e-02
1.951383024468274e-04	5.833691e-02
1.952383024468274e-04	5.833764e-02
1.953383024468274e-04	5.833838e-02
1.954383024468274e-04	5.833911e-02
1.955383024468274e-04	5.833984e-02
1.956383024468274e-04	5.834057e-02
1.957383024468274e-04	5.834131e-02
1.958383024468274e-04	5.834204e-02
1.959383024468274e-04	5.834278e-02
1.960383024468274e-04	5.834351e-02
1.961383024468274e-04	5.834425e-02
1.962383024468274e-04	5.834498e-02
1.963383024468274e-04	5.834572e-02
1.964383024468274e-04	5.834646e-02
1.965383024468274e-04	5.834720e-02
1.966383024468274e-04	5.834793e-02
1.967383024468274e-04	5.834868e-02
1.968383024468274e-04	5.834941e-02
1.969383024468274e-04	5.835015e-02
1.970383024468274e-04	5.835089e-02
1.971383024468275e-04	5.835163e-02
1.972383024468275e-04	5.835237e-02
1.973383024468275e-04	5.835312e-02
1.974383024468275e-04	5.835386e-02
1.975383024468275e-04	5.835460e-02
1.976383024468275e-04	5.835534e-02
1.977383024468275e-04	5.835608e-02
1.978383024468275e-04	5.835683e-02
1.979383024468275e-04	5.835757e-02
1.980383024468275e-04	5.835831e-02
1.981383024468275e-04	5.835906e-02
1.982383024468275e-04	5.835980e-02
1.983383024468275e-04	5.836054e-02
1.984383024468275e-04	5.836129e-02
1.985383024468275e-04	5.836203e-02
1.986383024468275e-04	5.836277e-02
1.987383024468275e-04	5.836352e-02
1.988383024468275e-04	5.836426e-02
1.989383024468275e-04	5.836501e-02
1.990383024468275e-04	5.836575e-02
1.991383024468275e-04	5.836650e-02
1.992383024468275e-04	5.836725e-02
1.993383024468275e-04	5.836799e-02
1.994383024468275e-04	5.836874e-02
1.995383024468275e-04	5.836948e-02
1.996383024468275e-04	5.837023e-02
1.997383024468275e-04	5.837098e-02
1.998383024468275e-04	5.837172e-02
1.999383024468275e-04	5.837247e-02
2.000383024468275e-04	5.837322e-02
2.001383024468275e-04	5.837396e-02
2.002383024468275e-04	5.837471e-02
2.003383024468275e-04	5.837546e-02
2.004383024468275e-04	5.837621e-02
2.005383024468275e-04	5.837695e-02
2.006383024468275e-04	5.837770e-02
2.007383024468275e-04	5.837845e-02
2.008383024468275e-04	5.837920e-02
2.009383024468275e-04	5.837994e-02
2.010383024468275e-04	5.838069e-02
2.011383024468275e-04	5.838144e-02
2.012383024468276e-04	5.838219e-02
2.013383024468276e-04	5.838293e-02
2.014383024468276e-04	5.838368e-02
2.015383024468276e-04	5.838443e-02
2.016383024468276e-04	5.838518e-02
2.017383024468276e-04	5.838593e-02
2.018383024468276e-04	5.838667e-02
2.019383024468276e-04	5.838742e-02
2.020383024468276e-04	5.838817e-02
2.021383024468276e-04	5.838892e-02
2.022383024468276e-04	5.838967e-02
2.023383024468276e-04	5.839042e-02
2.024383024468276e-04	5.839117e-02
2.025383024468276e-04	5.839191e-02
2.026383024468276e-04	5.839266e-02
2.027383024468276e-04	5.839341e-02
2.028383024468276e-04	5.839416e-02
2.029383024468276e-04	5.839491e-02
2.030383024468276e-04	5.839566e-02
2.031383024468276e-04	5.839641e-02
2.032383024468276e-04	5.839716e-02
2.033383024468276e-04	5.839791e-02
2.034383024468276e-04	5.839865e-02
2.035383024468276e-04	5.839940e-02
2.036383024468276e-04	5.840015e-02
2.037383024468276e-04	5.840090e-02
2.038383024468276e-04	5.840165e-02
2.039383024468276e-04	5.840239e-02
2.040383024468276e-04	5.840314e-02
2.041383024468276e-04	5.840389e-02
2.042383024468276e-04	5.840464e-02
2.043383024468276e-04	5.840539e-02
2.044383024468276e-04	5.840614e-02
2.045383024468276e-04	5.840689e-02
2.046383024468276e-04	5.840763e-02
2.047383024468276e-04	5.840838e-02
2.048383024468276e-04	5.840913e-02
2.049383024468276e-04	5.840988e-02
2.050383024468276e-04	5.841063e-02
2.051383024468276e-04	5.841138e-02
2.052383024468276e-04	5.841212e-02
2.053383024468277e-04	5.841287e-02
2.054383024468277e-04	5.841362e-02
2.055383024468277e-04	5.841437e-02
2.056383024468277e-04	5.841512e-02
2.057383024468277e-04	5.841587e-02
2.058383024468277e-04	5.841661e-02
2.059383024468277e-04	5.841736e-02
2.060383024468277e-04	5.841811e-02
2.061383024468277e-04	5.841886e-02
2.062383024468277e-04	5.841960e-02
2.063383024468277e-04	5.842035e-02
2.064383024468277e-04	5.842110e-02
2.065383024468277e-04	5.842185e-02
2.066383024468277e-04	5.842259e-02
2.067383024468277e-04	5.842334e-02
2.068383024468277e-04	5.842409e-02
2.069383024468277e-04	5.842484e-02
2.070383024468277e-04	5.842558e-02
2.071383024468277e-04	5.842633e-02
2.072383024468277e-04	5.842708e-02
2.073383024468277e-04	5.842782e-02
2.074383024468277e-04	5.842857e-02
2.075383024468277e-04	5.842932e-02
2.076383024468277e-04	5.843006e-02
2.077383024468277e-04	5.843081e-02
2.078383024468277e-04	5.843156e-02
2.079383024468277e-04	5.843230e-02
2.080383024468277e-04	5.843305e-02
2.081383024468277e-04	5.843380e-02
2.082383024468277e-04	5.843454e-02
2.083383024468277e-04	5.843529e-02
2.084383024468277e-04	5.843604e-02
2.085383024468277e-04	5.843678e-02
2.086383024468277e-04	5.843753e-02
2.087383024468277e-04	5.843827e-02
2.088383024468277e-04	5.843902e-02
2.089383024468277e-04	5.843976e-02
2.090383024468277e-04	5.844051e-02
2.091383024468277e-04	5.844125e-02
2.092383024468277e-04	5.844200e-02
2.093383024468277e-04	5.844274e-02
2.094383024468278e-04	5.844349e-02
2.095383024468278e-04	5.844423e-02
2.096383024468278e-04	5.844498e-02
2.097383024468278e-04	5.844573e-02
2.098383024468278e-04	5.844647e-02
2.099383024468278e-04	5.844721e-02
2.100383024468278e-04	5.844796e-02
2.101383024468278e-04	5.844870e-02
2.102383024468278e-04	5.844945e-02
2.103383024468278e-04	5.845019e-02
2.104383024468278e-04	5.845094e-02
2.105383024468278e-04	5.845168e-02
2.106383024468278e-04	5.845242e-02
2.107383024468278e-04	5.845317e-02
2.108383024468278e-04	5.845391e-02
2.109383024468278e-04	5.845465e-02
2.110383024468278e-04	5.845540e-02
2.111383024468278e-04	5.845614e-02
2.112383024468278e-04	5.845688e-02
2.113383024468278e-04	5.845763e-02
2.114383024468278e-04	5.845837e-02
2.115383024468278e-04	5.845911e-02
2.116383024468278e-04	5.845986e-02
2.117383024468278e-04	5.846060e-02
2.118383024468278e-04	5.846134e-02
2.119383024468278e-04	5.846208e-02
2.120383024468278e-04	5.846283e-02
2.121383024468278e-04	5.846357e-02
2.122383024468278e-04	5.846431e-02
2.123383024468278e-04	5.846505e-02
2.124383024468278e-04	5.846579e-02
2.125383024468278e-04	5.846654e-02
2.126383024468278e-04	5.846728e-02
2.127383024468278e-04	5.846802e-02
2.128383024468278e-04	5.846876e-02
2.129383024468278e-04	5.846950e-02
2.130383024468278e-04	5.847024e-02
2.131383024468278e-04	5.847099e-02
2.132383024468278e-04	5.847173e-02
2.133383024468278e-04	5.847247e-02
2.134383024468278e-04	5.847321e-02
2.135383024468279e-04	5.847395e-02
2.136383024468279e-04	5.847469e-02
2.137383024468279e-04	5.847543e-02
2.138383024468279e-04	5.847617e-02
2.139383024468279e-04	5.847691e-02
2.140383024468279e-04	5.847765e-02
2.141383024468279e-04	5.847839e-02
2.142383024468279e-04	5.847913e-02
2.143383024468279e-04	5.847987e-02
2.144383024468279e-04	5.848061e-02
2.145383024468279e-04	5.848135e-02
2.146383024468279e-04	5.848209e-02
2.147383024468279e-04	5.848282e-02
2.148383024468279e-04	5.848357e-02
2.149383024468279e-04	5.848430e-02
2.150383024468279e-04	5.848504e-02
2.151383024468279e-04	5.848578e-02
2.152383024468279e-04	5.848652e-02
2.153383024468279e-04	5.848726e-02
2.154383024468279e-04	5.848799e-02
2.155383024468279e-04	5.848873e-02
2.156383024468279e-04	5.848947e-02
2.157383024468279e-04	5.849021e-02
2.158383024468279e-04	5.849094e-02
2.159383024468279e-04	5.849168e-02
2.160383024468279e-04	5.849242e-02
2.161383024468279e-04	5.849316e-02
2.162383024468279e-04	5.849390e-02
2.163383024468279e-04	5.849463e-02
2.164383024468279e-04	5.849537e-02
2.165383024468279e-04	5.849610e-02
2.166383024468279e-04	5.849684e-02
2.167383024468279e-04	5.849758e-02
2.168383024468279e-04	5.849832e-02
2.169383024468279e-04	5.849905e-02
2.170383024468279e-04	5.849979e-02
2.171383024468279e-04	5.850052e-02
2.172383024468279e-04	5.850126e-02
2.173383024468279e-04	5.850199e-02
2.174383024468279e-04	5.850273e-02
2.175383024468279e-04	5.850347e-02
2.176383024468280e-04	5.850420e-02
2.177383024468280e-04	5.850494e-02
2.178383024468280e-04	5.850567e-02
2.179383024468280e-04	5.850641e-02
2.180383024468280e-04	5.850714e-02
2.181383024468280e-04	5.850787e-02
2.182383024468280e-04	5.850861e-02
2.183383024468280e-04	5.850934e-02
2.184383024468280e-04	5.851008e-02
2.185383024468280e-04	5.851081e-02
2.186383024468280e-04	5.851155e-02
2.187383024468280e-04	5.851228e-02
2.188383024468280e-04	5.851301e-02
2.189383024468280e-04	5.851375e-02
2.190383024468280e-04	5.851448e-02
2.191383024468280e-04	5.851521e-02
2.192383024468280e-04	5.851595e-02
2.193383024468280e-04	5.851668e-02
2.194383024468280e-04	5.851741e-02
2.195383024468280e-04	5.851815e-02
2.196383024468280e-04	5.851888e-02
2.197383024468280e-04	5.851961e-02
2.198383024468280e-04	5.852034e-02
2.199383024468280e-04	5.852107e-02
2.200383024468280e-04	5.852181e-02
2.201383024468280e-04	5.852254e-02
2.202383024468280e-04	5.852327e-02
2.203383024468280e-04	5.852400e-02
2.204383024468280e-04	5.852473e-02
2.205383024468280e-04	5.852546e-02
2.206383024468280e-04	5.852619e-02
2.207383024468280e-04	5.852692e-02
2.208383024468280e-04	5.852765e-02
2.209383024468280e-04	5.852839e-02
2.210383024468280e-04	5.852912e-02
2.211383024468280e-04	5.852985e-02
2.212383024468280e-04	5.853058e-02
2.213383024468280e-04	5.853130e-02
2.214383024468280e-04	5.853204e-02
2.215383024468280e-04	5.853277e-02
2.216383024468280e-04	5.853349e-02
2.217383024468281e-04	5.853422e-02
2.218383024468281e-04	5.853496e-02
2.219383024468281e-04	5.853569e-02
2.220383024468281e-04	5.853641e-02
2.221383024468281e-04	5.853714e-02
2.222383024468281e-04	5.853787e-02
2.223383024468281e-04	5.853860e-02
2.224383024468281e-04	5.853933e-02
2.225383024468281e-04	5.854006e-02
2.226383024468281e-04	5.854078e-02
2.227383024468281e-04	5.854151e-02
2.228383024468281e-04	5.854224e-02
2.229383024468281e-04	5.854297e-02
2.230383024468281e-04	5.854369e-02
2.231383024468281e-04	5.854442e-02
2.232383024468281e-04	5.854515e-02
2.233383024468281e-04	5.854588e-02
2.234383024468281e-04	5.854660e-02
2.235383024468281e-04	5.854733e-02
2.236383024468281e-04	5.854806e-02
2.237383024468281e-04	5.854879e-02
2.238383024468281e-04	5.854951e-02
2.239383024468281e-04	5.855024e-02
2.240383024468281e-04	5.855096e-02
2.241383024468281e-04	5.855169e-02
2.242383024468281e-04	5.855241e-02
2.243383024468281e-04	5.855314e-02
2.244383024468281e-04	5.855386e-02
2.245383024468281e-04	5.855459e-02
2.246383024468281e-04	5.855532e-02
2.247383024468281e-04	5.855604e-02
2.248383024468281e-04	5.855677e-02
2.249383024468281e-04	5.855749e-02
2.250383024468281e-04	5.855822e-02
2.251383024468281e-04	5.855894e-02
2.252383024468281e-04	5.855966e-02
2.253383024468281e-04	5.856039e-02
2.254383024468281e-04	5.856111e-02
2.255383024468281e-04	5.856184e-02
2.256383024468281e-04	5.856256e-02
2.257383024468281e-04	5.856329e-02
2.258383024468281e-04	5.856401e-02
2.259383024468282e-04	5.856473e-02
2.260383024468282e-04	5.856545e-02
2.261383024468282e-04	5.856618e-02
2.262383024468282e-04	5.856690e-02
2.263383024468282e-04	5.856762e-02
2.264383024468282e-04	5.856835e-02
2.265383024468282e-04	5.856907e-02
2.266383024468282e-04	5.856979e-02
2.267383024468282e-04	5.857051e-02
2.268383024468282e-04	5.857123e-02
2.269383024468282e-04	5.857196e-02
2.270383024468282e-04	5.857268e-02
2.271383024468282e-04	5.857340e-02
2.272383024468282e-04	5.857412e-02
2.273383024468282e-04	5.857484e-02
2.274383024468282e-04	5.857556e-02
2.275383024468282e-04	5.857629e-02
2.276383024468282e-04	5.857701e-02
2.277383024468282e-04	5.857773e-02
2.278383024468282e-04	5.857845e-02
2.279383024468282e-04	5.857917e-02
2.280383024468282e-04	5.857989e-02
2.281383024468282e-04	5.858061e-02
2.282383024468282e-04	5.858133e-02
2.283383024468282e-04	5.858205e-02
2.284383024468282e-04	5.858277e-02
2.285383024468282e-04	5.858349e-02
2.286383024468282e-04	5.858421e-02
2.287383024468282e-04	5.858492e-02
2.288383024468282e-04	5.858564e-02
2.289383024468282e-04	5.858636e-02
2.290383024468282e-04	5.858708e-02
2.291383024468282e-04	5.858780e-02
2.292383024468282e-04	5.858852e-02
2.293383024468282e-04	5.858924e-02
2.294383024468282e-04	5.858996e-02
2.295383024468282e-04	5.859067e-02
2.296383024468282e-04	5.859139e-02
2.297383024468282e-04	5.859211e-02
2.298383024468282e-04	5.859283e-02
2.299383024468282e-04	5.859355e-02
2.300383024468283e-04	5.859426e-02
2.301383024468283e-04	5.859498e-02
2.302383024468283e-04	5.859569e-02
2.303383024468283e-04	5.859641e-02
2.304383024468283e-04	5.859713e-02
2.305383024468283e-04	5.859785e-02
2.306383024468283e-04	5.859856e-02
2.307383024468283e-04	5.859928e-02
2.308383024468283e-04	5.859999e-02
2.309383024468283e-04	5.860071e-02
2.310383024468283e-04	5.860143e-02
2.311383024468283e-04	5.860214e-02
2.312383024468283e-04	5.860286e-02
2.313383024468283e-04	5.860357e-02
2.314383024468283e-04	5.860429e-02
2.315383024468283e-04	5.860500e-02
2.316383024468283e-04	5.860572e-02
2.317383024468283e-04	5.860643e-02
2.318383024468283e-04	5.860715e-02
2.319383024468283e-04	5.860786e-02
2.320383024468283e-04	5.860858e-02
2.321383024468283e-04	5.860929e-02
2.322383024468283e-04	5.861000e-02
2.323383024468283e-04	5.861072e-02
2.324383024468283e-04	5.861143e-02
2.325383024468283e-04	5.861214e-02
2.326383024468283e-04	5.861286e-02
2.327383024468283e-04	5.861357e-02
2.328383024468283e-04	5.861428e-02
2.329383024468283e-04	5.861500e-02
2.330383024468283e-04	5.861571e-02
2.331383024468283e-04	5.861642e-02
2.332383024468283e-04	5.861713e-02
2.333383024468283e-04	5.861785e-02
2.334383024468283e-04	5.861856e-02
2.335383024468283e-04	5.861927e-02
2.336383024468283e-04	5.861998e-02
2.337383024468283e-04	5.862069e-02
2.338383024468283e-04	5.862141e-02
2.339383024468283e-04	5.862212e-02
2.340383024468283e-04	5.862283e-02
2.341383024468284e-04	5.862354e-02
2.342383024468284e-04	5.862425e-02
2.343383024468284e-04	5.862496e-02
2.344383024468284e-04	5.862567e-02
2.345383024468284e-04	5.862638e-02
2.346383024468284e-04	5.862709e-02
2.347383024468284e-04	5.862781e-02
2.348383024468284e-04	5.862852e-02
2.349383024468284e-04	5.862922e-02
2.350383024468284e-04	5.862993e-02
2.351383024468284e-04	5.863064e-02
2.352383024468284e-04	5.863135e-02
2.353383024468284e-04	5.863206e-02
2.354383024468284e-04	5.863277e-02
2.355383024468284e-04	5.863348e-02
2.356383024468284e-04	5.863419e-02
2.357383024468284e-04	5.863490e-02
2.358383024468284e-04	5.863561e-02
2.359383024468284e-04	5.863631e-02
2.360383024468284e-04	5.863702e-02
2.361383024468284e-04	5.863773e-02
2.362383024468284e-04	5.863844e-02
2.363383024468284e-04	5.863915e-02
2.364383024468284e-04	5.863986e-02
2.365383024468284e-04	5.864056e-02
2.366383024468284e-04	5.864127e-02
2.367383024468284e-04	5.864198e-02
2.368383024468284e-04	5.864269e-02
2.369383024468284e-04	5.864339e-02
2.370383024468284e-04	5.864410e-02
2.371383024468284e-04	5.864481e-02
2.372383024468284e-04	5.864551e-02
2.373383024468284e-04	5.864622e-02
2.374383024468284e-04	5.864693e-02
2.375383024468284e-04	5.864763e-02
2.376383024468284e-04	5.864834e-02
2.377383024468284e-04	5.864904e-02
2.378383024468284e-04	5.864975e-02
2.379383024468284e-04	5.865045e-02
2.380383024468284e-04	5.865116e-02
2.381383024468284e-04	5.865186e-02
2.382383024468285e-04	5.865257e-02
2.383383024468285e-04	5.865327e-02
2.384383024468285e-04	5.865398e-02
2.385383024468285e-04	5.865468e-02
2.386383024468285e-04	5.865539e-02
2.387383024468285e-04	5.865609e-02
2.388383024468285e-04	5.865680e-02
2.389383024468285e-04	5.865750e-02
2.390383024468285e-04	5.865820e-02
2.391383024468285e-04	5.865891e-02
2.392383024468285e-04	5.865961e-02
2.393383024468285e-04	5.866031e-02
2.394383024468285e-04	5.866102e-02
2.395383024468285e-04	5.866172e-02
2.396383024468285e-04	5.866243e-02
2.397383024468285e-04	5.866313e-02
2.398383024468285e-04	5.866383e-02
2.399383024468285e-04	5.866453e-02
2.400383024468285e-04	5.866523e-02
2.401383024468285e-04	5.866594e-02
2.402383024468285e-04	5.866664e-02
2.403383024468285e-04	5.866734e-02
2.404383024468285e-04	5.866804e-02
2.405383024468285e-04	5.866874e-02
2.406383024468285e-04	5.866944e-02
2.407383024468285e-04	5.867015e-02
2.408383024468285e-04	5.867085e-02
2.409383024468285e-04	5.867155e-02
2.410383024468285e-04	5.867225e-02
2.411383024468285e-04	5.867295e-02
2.412383024468285e-04	5.867365e-02
2.413383024468285e-04	5.867435e-02
2.414383024468285e-04	5.867505e-02
2.415383024468285e-04	5.867575e-02
2.416383024468285e-04	5.867645e-02
2.417383024468285e-04	5.867715e-02
2.418383024468285e-04	5.867785e-02
2.419383024468285e-04	5.867855e-02
2.420383024468285e-04	5.867925e-02
2.421383024468285e-04	5.867995e-02
2.422383024468285e-04	5.868065e-02
2.423383024468286e-04	5.868135e-02
2.424383024468286e-04	5.868204e-02
2.425383024468286e-04	5.868274e-02
2.426383024468286e-04	5.868344e-02
2.427383024468286e-04	5.868414e-02
2.428383024468286e-04	5.868484e-02
2.429383024468286e-04	5.868554e-02
2.430383024468286e-04	5.868623e-02
2.431383024468286e-04	5.868693e-02
2.432383024468286e-04	5.868763e-02
2.433383024468286e-04	5.868833e-02
2.434383024468286e-04	5.868902e-02
2.435383024468286e-04	5.868972e-02
2.436383024468286e-04	5.869042e-02
2.437383024468286e-04	5.869111e-02
2.438383024468286e-04	5.869181e-02
2.439383024468286e-04	5.869251e-02
2.440383024468286e-04	5.869320e-02
2.441383024468286e-04	5.869390e-02
2.442383024468286e-04	5.869460e-02
2.443383024468286e-04	5.869529e-02
2.444383024468286e-04	5.869599e-02
2.445383024468286e-04	5.869668e-02
2.446383024468286e-04	5.869738e-02
2.447383024468286e-04	5.869808e-02
2.448383024468286e-04	5.869877e-02
2.449383024468286e-04	5.869947e-02
2.450383024468286e-04	5.870016e-02
2.451383024468286e-04	5.870086e-02
2.452383024468286e-04	5.870155e-02
2.453383024468286e-04	5.870224e-02
2.454383024468286e-04	5.870294e-02
2.455383024468286e-04	5.870363e-02
2.456383024468286e-04	5.870433e-02
2.457383024468286e-04	5.870502e-02
2.458383024468286e-04	5.870571e-02
2.459383024468286e-04	5.870641e-02
2.460383024468286e-04	5.870710e-02
2.461383024468286e-04	5.870779e-02
2.462383024468286e-04	5.870849e-02
2.463383024468286e-04	5.870918e-02
2.464383024468286e-04	5.870987e-02
2.465383024468286e-04	5.871057e-02
2.466383024468286e-04	5.871126e-02
2.467383024468286e-04	5.871195e-02
2.468383024468286e-04	5.871264e-02
2.469383024468286e-04	5.871334e-02
2.470383024468286e-04	5.871403e-02
2.471383024468286e-04	5.871472e-02
2.472383024468286e-04	5.871541e-02
2.473383024468286e-04	5.871610e-02
2.474383024468286e-04	5.871680e-02
2.475383024468287e-04	5.871749e-02
2.476383024468287e-04	5.871818e-02
2.477383024468287e-04	5.871887e-02
2.478383024468287e-04	5.871956e-02
2.479383024468287e-04	5.872025e-02
2.480383024468287e-04	5.872094e-02
2.481383024468287e-04	5.872163e-02
2.482383024468287e-04	5.872232e-02
2.483383024468287e-04	5.872301e-02
2.484383024468287e-04	5.872370e-02
2.485383024468287e-04	5.872439e-02
2.486383024468287e-04	5.872508e-02
2.487383024468287e-04	5.872577e-02
2.488383024468287e-04	5.872646e-02
2.489383024468287e-04	5.872715e-02
2.490383024468287e-04	5.872784e-02
2.491383024468287e-04	5.872853e-02
2.492383024468287e-04	5.872922e-02
2.493383024468287e-04	5.872990e-02
2.494383024468287e-04	5.873059e-02
2.495383024468287e-04	5.873128e-02
2.496383024468287e-04	5.873197e-02
2.497383024468287e-04	5.873266e-02
2.498383024468287e-04	5.873335e-02
2.499383024468287e-04	5.873403e-02
2.500383024468287e-04	5.873472e-02
2.501383024468287e-04	5.873541e-02
2.502383024468287e-04	5.873609e-02
2.503383024468287e-04	5.873678e-02
2.504383024468287e-04	5.873747e-02
2.505383024468287e-04	5.873816e-02
2.506383024468287e-04	5.873884e-02
2.507383024468287e-04	5.873953e-02
2.508383024468287e-04	5.874021e-02
2.509383024468287e-04	5.874090e-02
2.510383024468287e-04	5.874159e-02
2.511383024468287e-04	5.874227e-02
2.512383024468287e-04	5.874296e-02
2.513383024468287e-04	5.874365e-02
2.514383024468287e-04	5.874433e-02
2.515383024468287e-04	5.874501e-02
2.516383024468287e-04	5.874570e-02
2.517383024468288e-04	5.874639e-02
2.518383024468288e-04	5.874707e-02
2.519383024468288e-04	5.874776e-02
2.520383024468288e-04	5.874844e-02
2.521383024468288e-04	5.874913e-02
2.522383024468288e-04	5.874981e-02
2.523383024468288e-04	5.875049e-02
2.524383024468288e-04	5.875118e-02
2.525383024468288e-04	5.875186e-02
2.526383024468288e-04	5.875254e-02
2.527383024468288e-04	5.875323e-02
2.528383024468288e-04	5.875391e-02
2.529383024468288e-04	5.875460e-02
2.530383024468288e-04	5.875528e-02
2.531383024468288e-04	5.875596e-02
2.532383024468288e-04	5.875665e-02
2.533383024468288e-04	5.875733e-02
2.534383024468288e-04	5.875801e-02
2.535383024468288e-04	5.875869e-02
2.536383024468288e-04	5.875937e-02
2.537383024468288e-04	5.876006e-02
2.538383024468288e-04	5.876074e-02
2.539383024468288e-04	5.876142e-02
2.540383024468288e-04	5.876210e-02
2.541383024468288e-04	5.876278e-02
2.542383024468288e-04	5.876347e-02
2.543383024468288e-04	5.876415e-02
2.544383024468288e-04	5.876483e-02
2.545383024468288e-04	5.876551e-02
2.546383024468288e-04	5.876619e-02
2.547383024468288e-04	5.876687e-02
2.548383024468288e-04	5.876755e-02
2.549383024468288e-04	5.876823e-02
2.550383024468288e-04	5.876891e-02
2.551383024468288e-04	5.876959e-02
2.552383024468288e-04	5.877027e-02
2.553383024468288e-04	5.877095e-02
2.554383024468288e-04	5.877163e-02
2.555383024468288e-04	5.877231e-02
2.556383024468288e-04	5.877299e-02
2.557383024468288e-04	5.877367e-02
2.558383024468289e-04	5.877435e-02
2.559383024468289e-04	5.877503e-02
2.560383024468289e-04	5.877571e-02
2.561383024468289e-04	5.877639e-02
2.562383024468289e-04	5.877707e-02
2.563383024468289e-04	5.877774e-02
2.564383024468289e-04	5.877842e-02
2.565383024468289e-04	5.877910e-02
2.566383024468289e-04	5.877978e-02
2.567383024468289e-04	5.878046e-02
2.568383024468289e-04	5.878113e-02
2.569383024468289e-04	5.878181e-02
2.570383024468289e-04	5.878249e-02
2.571383024468289e-04	5.878316e-02
2.572383024468289e-04	5.878384e-02
