time	I(CL)+I(RL)
3.979998754576063e-06	2.064545e-02
3.980374745706611e-06	2.064915e-02
3.981126727967707e-06	2.066222e-02
3.982630692489899e-06	2.069013e-02
3.983006683620447e-06	2.069693e-02
3.983758665881543e-06	2.070982e-02
3.985262630403735e-06	2.073365e-02
3.988270559448118e-06	2.077404e-02
3.992366896928403e-06	2.081575e-02
3.997286716637925e-06	2.085040e-02
4.002099547779820e-06	2.087371e-02
4.008055115063860e-06	2.089548e-02
4.015328447285829e-06	2.091855e-02
4.026278200800581e-06	2.095148e-02
4.042495364144512e-06	2.099996e-02
4.074728731491375e-06	2.109724e-02
4.139195466185102e-06	2.129419e-02
4.189259565188918e-06	2.144878e-02
4.220551607515749e-06	2.154608e-02
4.237790084586757e-06	2.159976e-02
4.246814911176628e-06	2.162783e-02
4.252440199914577e-06	2.164527e-02
4.258796222785017e-06	2.166492e-02
4.265466509306925e-06	2.168544e-02
4.278807082350742e-06	2.172582e-02
4.305488228438377e-06	2.180037e-02
4.358850520613645e-06	2.191907e-02
4.395430176594706e-06	2.196292e-02
4.424873675672404e-06	2.145591e-02
4.447969177542215e-06	1.932232e-02
4.461276691254089e-06	8.733804e-03
4.468336539039721e-06	-7.143869e-03
4.472115345210849e-06	-1.547673e-02
4.474188490588266e-06	-1.779910e-02
4.475336134480282e-06	-1.906998e-02
4.476214529203160e-06	-1.989478e-02
4.477195410535328e-06	-2.045891e-02
4.478111636140847e-06	-2.094715e-02
4.479048818813219e-06	-2.134462e-02
4.479905284534082e-06	-2.163658e-02
4.480819202890710e-06	-2.187319e-02
4.481774917960202e-06	-2.204980e-02
4.482850023505522e-06	-2.217209e-02
4.484127655502996e-06	-2.222751e-02
4.485687551203620e-06	-2.218994e-02
4.487701053039720e-06	-2.201473e-02
4.490353886956281e-06	-2.165374e-02
4.493950539920459e-06	-2.108437e-02
4.498920915729309e-06	-2.040838e-02
4.505856476452302e-06	-1.999987e-02
4.515643013295114e-06	-2.057455e-02
4.529501093505578e-06	-2.292695e-02
4.548941272361236e-06	-2.732985e-02
4.572922586975037e-06	-3.278759e-02
4.607847834999101e-06	-4.015860e-02
4.657761506940523e-06	-5.019024e-02
4.700105216453418e-06	-5.839219e-02
4.749485209866114e-06	-6.756716e-02
4.800815058812637e-06	-7.660057e-02
4.868016588687626e-06	-8.801491e-02
4.931465171969393e-06	-9.858942e-02
5.000000000032756e-06	-1.095094e-01
5.100000000032756e-06	-1.190893e-01
5.161961656942000e-06	-1.121444e-01
5.208000640844949e-06	-9.795254e-02
5.257865177737748e-06	-8.186961e-02
5.297553535287604e-06	-7.134197e-02
5.319534150017847e-06	-6.636933e-02
5.343143469214444e-06	-6.168006e-02
5.366139056346309e-06	-5.785006e-02
5.372703778616271e-06	-5.696926e-02
5.379098327383793e-06	-5.598565e-02
5.381148489760218e-06	-5.567434e-02
5.382824081245660e-06	-5.546528e-02
5.384615457063570e-06	-5.520353e-02
5.386415894087987e-06	-5.493306e-02
5.390016768136820e-06	-5.442075e-02
5.393630174436613e-06	-5.391013e-02
5.400856987036198e-06	-5.292997e-02
5.415310612235368e-06	-5.109299e-02
5.444217862633709e-06	-4.779739e-02
5.481257939739098e-06	-4.417428e-02
5.524162099192994e-06	-4.066541e-02
5.554107001765652e-06	-3.859075e-02
5.568346638870043e-06	-3.773008e-02
5.582020857935906e-06	-3.697889e-02
5.595061667148067e-06	-3.631807e-02
5.615736302340910e-06	-3.537304e-02
5.648388639628708e-06	-3.406606e-02
5.683978732513869e-06	-3.286657e-02
5.725737709033639e-06	-3.177098e-02
5.809255662073177e-06	-3.021946e-02
5.909255662073177e-06	-2.903850e-02
5.999999999999999e-06	-2.846977e-02
6.099999999999999e-06	-2.821133e-02
6.199999999999999e-06	-2.817517e-02
6.299999999999999e-06	-2.827980e-02
6.399999999999999e-06	-2.846552e-02
6.461658509980079e-06	-2.860852e-02
6.521931376456250e-06	-2.876511e-02
6.592064515884859e-06	-2.895971e-02
6.691395589240269e-06	-2.924891e-02
6.791395589240269e-06	-2.955038e-02
6.891395589240269e-06	-2.985911e-02
6.991395589240269e-06	-3.017224e-02
7.091395589240269e-06	-3.048803e-02
7.191395589240269e-06	-3.080544e-02
7.291395589240269e-06	-3.112382e-02
7.391395589240269e-06	-3.144280e-02
7.491395589240268e-06	-3.176213e-02
7.591395589240268e-06	-3.208168e-02
7.691395589240269e-06	-3.240136e-02
7.791395589240270e-06	-3.272112e-02
7.891395589240271e-06	-3.304092e-02
7.991395589240271e-06	-3.336076e-02
8.091395589240272e-06	-3.368062e-02
8.191395589240273e-06	-3.400048e-02
8.291395589240274e-06	-3.432035e-02
8.391395589240274e-06	-3.464022e-02
8.491395589240275e-06	-3.496010e-02
8.591395589240276e-06	-3.527998e-02
8.691395589240276e-06	-3.559986e-02
8.791395589240277e-06	-3.591974e-02
8.891395589240278e-06	-3.623962e-02
8.991395589240279e-06	-3.655950e-02
9.091395589240279e-06	-3.687938e-02
9.191395589240280e-06	-3.719927e-02
9.291395589240281e-06	-3.751915e-02
9.391395589240282e-06	-3.783903e-02
9.491395589240282e-06	-3.815891e-02
9.591395589240283e-06	-3.847849e-02
9.600054182262492e-06	-3.850798e-02
9.600329182262493e-06	-3.850932e-02
9.600662515595827e-06	-3.851030e-02
9.601329182262493e-06	-3.851232e-02
9.601742665344502e-06	-3.851540e-02
9.602034182262492e-06	-3.851642e-02
9.602073277174980e-06	-3.851608e-02
9.602151466999955e-06	-3.851570e-02
9.602307846649907e-06	-3.851567e-02
9.602620605949813e-06	-3.851644e-02
9.603246124549624e-06	-3.851839e-02
9.604246124549625e-06	-3.852158e-02
9.605246124549625e-06	-3.852477e-02
9.606246124549626e-06	-3.838053e-02
9.606678626177645e-06	-3.815418e-02
9.607019749383931e-06	-3.801341e-02
9.607124485885119e-06	-3.807817e-02
9.607235133481358e-06	-3.821295e-02
9.607358947958723e-06	-3.832423e-02
9.607551546332980e-06	-3.841916e-02
9.607835979024862e-06	-3.848124e-02
9.608174152592995e-06	-3.850772e-02
9.608621149365638e-06	-3.851972e-02
9.609188777473973e-06	-3.852699e-02
9.609864182262492e-06	-3.853269e-02
9.609941477900222e-06	-3.853318e-02
9.610096069175682e-06	-3.853411e-02
9.610405251726602e-06	-3.853587e-02
9.611023616828443e-06	-3.853908e-02
9.612260347032124e-06	-3.854483e-02
9.613941841013907e-06	-3.855188e-02
9.615720643051897e-06	-3.855870e-02
9.617508231018346e-06	-3.856509e-02
9.619668751954906e-06	-3.857245e-02
9.622160333363762e-06	-3.858067e-02
9.625317785358018e-06	-3.859086e-02
9.628978858506874e-06	-3.860256e-02
9.634022428209947e-06	-3.861862e-02
9.641957720577441e-06	-3.864387e-02
9.657828305312429e-06	-3.869440e-02
9.689569474782404e-06	-3.879551e-02
9.723412651564120e-06	-3.890338e-02
9.775876787226802e-06	-3.907072e-02
9.848679037366642e-06	-3.930312e-02
9.948679037366643e-06	-3.962254e-02
1.004867903736664e-05	-3.994213e-02
1.014867903736664e-05	-4.026184e-02
1.021403446805186e-05	-4.047082e-02
1.029099613904478e-05	-4.071695e-02
1.035640679228787e-05	-4.092615e-02
1.042647547182314e-05	-4.115026e-02
1.052647547182314e-05	-4.147012e-02
1.062647547182314e-05	-4.178999e-02
1.072647547182314e-05	-4.210986e-02
1.082647547182314e-05	-4.242974e-02
1.092647547182314e-05	-4.274962e-02
1.102647547182315e-05	-4.306950e-02
1.112647547182315e-05	-4.338938e-02
1.122647547182315e-05	-4.370927e-02
1.132647547182315e-05	-4.402915e-02
1.142647547182315e-05	-4.434904e-02
1.152647547182315e-05	-4.466892e-02
1.162647547182315e-05	-4.498881e-02
1.172647547182315e-05	-4.510825e-02
1.182647547182315e-05	-4.493009e-02
1.192647547182315e-05	-4.482599e-02
1.201896399388792e-05	-4.496174e-02
1.211896399388792e-05	-4.520354e-02
1.221896399388792e-05	-4.546433e-02
1.231896399388793e-05	-4.569307e-02
1.241896399388793e-05	-4.583404e-02
1.251896399388793e-05	-4.594813e-02
1.261896399388793e-05	-4.613649e-02
1.271896399388793e-05	-4.638128e-02
1.281896399388793e-05	-4.663477e-02
1.291896399388793e-05	-4.688964e-02
1.301896399388793e-05	-4.714473e-02
1.311896399388793e-05	-4.739986e-02
1.321896399388793e-05	-4.765501e-02
1.331896399388793e-05	-4.791015e-02
1.341896399388793e-05	-4.816530e-02
1.351896399388793e-05	-4.842045e-02
1.361896399388794e-05	-4.867560e-02
1.371896399388794e-05	-4.893074e-02
1.381048832213750e-05	-4.916426e-02
1.391048832213750e-05	-4.941942e-02
1.401048832213750e-05	-4.967456e-02
1.411048832213750e-05	-4.992971e-02
1.421048832213750e-05	-5.018486e-02
1.431048832213750e-05	-5.044001e-02
1.441048832213750e-05	-5.069516e-02
1.448930106867662e-05	-5.089625e-02
1.457829394233895e-05	-5.112333e-02
1.463743513363003e-05	-5.127420e-02
1.469893117659160e-05	-5.143111e-02
1.475557811184618e-05	-5.157565e-02
1.482439111348647e-05	-5.175120e-02
1.490680410644214e-05	-5.196148e-02
1.497560972444539e-05	-5.213703e-02
1.505873328063596e-05	-5.234913e-02
1.513833584910943e-05	-5.255222e-02
1.523833584910943e-05	-5.280735e-02
1.528784529217863e-05	-5.293370e-02
1.533274963179420e-05	-5.304825e-02
1.536904748219440e-05	-5.314086e-02
1.541370419519081e-05	-5.325485e-02
1.550301762118364e-05	-5.348270e-02
1.560301762118364e-05	-5.373783e-02
1.565423520625262e-05	-5.386860e-02
1.567208777323147e-05	-5.391404e-02
1.568344360544670e-05	-5.394304e-02
1.569446483286214e-05	-5.397123e-02
1.571650728769301e-05	-5.402739e-02
1.576001100021370e-05	-5.413840e-02
1.581284748287758e-05	-5.427320e-02
1.587177400394640e-05	-5.442354e-02
1.597177400394639e-05	-5.467866e-02
1.607177400394639e-05	-5.493133e-02
1.617177400394639e-05	-5.506201e-02
1.627177400394639e-05	-5.096166e-02
1.631539497730501e-05	-3.956618e-02
1.635236607134931e-05	-2.050478e-02
1.637442464471114e-05	-9.488370e-03
1.639914178974316e-05	7.302687e-05
1.642551264462453e-05	9.973690e-03
1.645321146422750e-05	2.020148e-02
1.650198190962637e-05	3.637040e-02
1.659952280042410e-05	6.462647e-02
1.669952280042410e-05	8.934641e-02
1.679952280042410e-05	1.100836e-01
1.689952280042410e-05	1.277520e-01
1.699952280042409e-05	1.430923e-01
1.709952280042409e-05	1.568007e-01
1.719952280042409e-05	1.690271e-01
1.729952280042409e-05	1.800250e-01
1.739952280042409e-05	1.903134e-01
1.749952280042409e-05	1.999417e-01
1.759952280042409e-05	2.091195e-01
1.769952280042409e-05	2.179383e-01
1.779952280042409e-05	2.201887e-01
1.789952280042409e-05	2.006405e-01
1.797479346018716e-05	1.675691e-01
1.802476524186011e-05	1.438656e-01
1.808352618017012e-05	1.186906e-01
1.808879703330345e-05	1.155262e-01
1.809933873957011e-05	1.080615e-01
1.812042215210343e-05	9.598632e-02
1.814968230560552e-05	8.390795e-02
1.818194733844363e-05	7.533333e-02
1.821971521634507e-05	6.937347e-02
1.825499379321710e-05	6.621711e-02
1.829350868266014e-05	6.438500e-02
1.833679676893613e-05	6.334088e-02
1.838435757713032e-05	6.284665e-02
1.845039751735136e-05	6.265062e-02
1.851659224570038e-05	6.268848e-02
1.861659224570038e-05	6.290013e-02
1.871659224570038e-05	6.315569e-02
1.875986491715307e-05	6.327136e-02
1.878412094455328e-05	6.333690e-02
1.880758757582689e-05	6.340024e-02
1.883300948258926e-05	6.346886e-02
1.886054596495433e-05	6.354340e-02
1.891561892968445e-05	6.369206e-02
1.900639041408971e-05	6.393746e-02
1.909251788040191e-05	6.417027e-02
1.919251788040191e-05	6.444057e-02
1.924953699552333e-05	6.459476e-02
1.930528688248304e-05	6.474546e-02
1.936010458654568e-05	6.489365e-02
1.941632990798921e-05	6.504569e-02
1.951632990798921e-05	6.531598e-02
1.961632990798921e-05	6.558631e-02
1.971632990798921e-05	6.585663e-02
1.981632990798921e-05	6.612696e-02
1.991632990798921e-05	6.639729e-02
2.000000000000000e-05	6.661978e-02
2.000303468379254e-05	6.637489e-02
2.000910405137760e-05	6.585477e-02
2.002124278654774e-05	6.487130e-02
2.003277119089073e-05	6.409813e-02
2.005582799957672e-05	6.291669e-02
2.008123677778524e-05	6.196179e-02
2.010424329277976e-05	6.137825e-02
2.013608609260122e-05	6.084458e-02
2.016145289809395e-05	6.056556e-02
2.019107101717927e-05	6.035739e-02
2.021405505739005e-05	6.025009e-02
2.024090596573315e-05	6.016732e-02
2.026464614032657e-05	6.011697e-02
2.028647927837769e-05	6.008493e-02
2.030533769296998e-05	6.006498e-02
2.032312365884627e-05	6.005088e-02
2.033645031862080e-05	6.004257e-02
2.034795171952148e-05	6.003677e-02
2.035745466136834e-05	6.003271e-02
2.036608549946065e-05	6.002951e-02
2.037486361374405e-05	6.002671e-02
2.038317438364407e-05	6.002436e-02
2.039221435654778e-05	6.002216e-02
2.040190458666156e-05	6.002009e-02
2.041311606784872e-05	6.001806e-02
2.042589302097212e-05	6.001614e-02
2.044213887881685e-05	6.001417e-02
2.045975906198023e-05	6.001252e-02
2.048599422983712e-05	6.001074e-02
2.051299895638831e-05	6.000948e-02
2.055061692982148e-05	6.000839e-02
2.059238744958056e-05	6.000769e-02
2.064906462996468e-05	6.000720e-02
2.071252123484583e-05	6.000695e-02
2.081252123484583e-05	6.000681e-02
2.091252123484582e-05	6.000675e-02
2.101252123484582e-05	6.000673e-02
2.111252123484582e-05	6.000672e-02
2.121252123484582e-05	6.000672e-02
2.131252123484582e-05	6.000672e-02
2.141252123484582e-05	6.000672e-02
2.151252123484582e-05	6.000672e-02
2.161252123484582e-05	6.000672e-02
2.171252123484582e-05	6.000672e-02
2.181252123484582e-05	6.000672e-02
2.191252123484582e-05	6.000672e-02
2.201252123484581e-05	6.000672e-02
2.211252123484581e-05	6.000672e-02
2.221252123484581e-05	6.000672e-02
2.231252123484581e-05	6.000672e-02
2.241252123484581e-05	6.000672e-02
2.251252123484581e-05	6.000672e-02
2.261252123484581e-05	6.000672e-02
2.271252123484581e-05	6.000672e-02
2.281252123484581e-05	6.000672e-02
2.291252123484581e-05	6.000672e-02
2.301252123484580e-05	6.000672e-02
2.311252123484580e-05	6.000672e-02
2.321252123484580e-05	6.000672e-02
2.331252123484580e-05	6.000672e-02
2.341252123484580e-05	6.000672e-02
2.351252123484580e-05	6.000672e-02
2.361252123484580e-05	6.000672e-02
2.371252123484580e-05	6.000672e-02
2.381252123484580e-05	6.000672e-02
2.391252123484580e-05	6.000672e-02
2.401252123484580e-05	6.000672e-02
2.411252123484579e-05	6.000672e-02
2.421252123484579e-05	6.000672e-02
2.431252123484579e-05	6.000672e-02
2.441252123484579e-05	6.000672e-02
2.451252123484579e-05	6.000672e-02
2.461252123484579e-05	6.000672e-02
2.471252123484579e-05	6.000672e-02
2.481252123484579e-05	6.000672e-02
2.491252123484579e-05	6.000672e-02
2.501252123484579e-05	6.000672e-02
2.511252123484578e-05	6.000672e-02
2.521252123484578e-05	6.000672e-02
2.531252123484578e-05	6.000672e-02
2.541252123484578e-05	6.000672e-02
2.551252123484578e-05	6.000672e-02
2.561252123484578e-05	6.000672e-02
2.571252123484578e-05	6.000672e-02
2.581252123484578e-05	6.000672e-02
2.591252123484578e-05	6.000672e-02
2.601252123484578e-05	6.000672e-02
2.611252123484578e-05	6.000672e-02
2.621252123484577e-05	6.000672e-02
2.631252123484577e-05	6.000672e-02
2.641252123484577e-05	6.000672e-02
2.651252123484577e-05	6.000672e-02
2.661252123484577e-05	6.000672e-02
2.671252123484577e-05	6.000672e-02
2.681252123484577e-05	6.000672e-02
2.691252123484577e-05	6.000672e-02
2.701252123484577e-05	6.000672e-02
2.711252123484577e-05	6.000672e-02
2.721252123484576e-05	6.000672e-02
2.731252123484576e-05	6.000672e-02
2.741252123484576e-05	6.000672e-02
2.751252123484576e-05	6.000672e-02
2.761252123484576e-05	6.000672e-02
2.771252123484576e-05	6.000672e-02
2.781252123484576e-05	6.000672e-02
2.791252123484576e-05	6.000672e-02
2.801252123484576e-05	6.000672e-02
2.811252123484576e-05	6.000672e-02
2.821252123484576e-05	6.000672e-02
2.831252123484575e-05	6.000672e-02
2.841252123484575e-05	6.000672e-02
2.851252123484575e-05	6.000672e-02
2.861252123484575e-05	6.000672e-02
2.871252123484575e-05	6.000672e-02
2.881252123484575e-05	6.000672e-02
2.891252123484575e-05	6.000672e-02
2.901252123484575e-05	6.000672e-02
2.911252123484575e-05	6.000672e-02
2.921252123484575e-05	6.000672e-02
2.931252123484574e-05	6.000672e-02
2.941252123484574e-05	6.000672e-02
2.951252123484574e-05	6.000672e-02
2.961252123484574e-05	6.000672e-02
2.971252123484574e-05	6.000672e-02
2.981252123484574e-05	6.000672e-02
2.991252123484574e-05	6.000672e-02
3.001252123484574e-05	6.000672e-02
3.011252123484574e-05	6.000672e-02
3.021252123484574e-05	6.000672e-02
3.031252123484573e-05	6.000672e-02
3.041252123484573e-05	6.000672e-02
3.051252123484573e-05	6.000672e-02
3.061252123484574e-05	6.000672e-02
3.071252123484574e-05	6.000672e-02
3.081252123484574e-05	6.000672e-02
3.091252123484574e-05	6.000672e-02
3.101252123484575e-05	6.000672e-02
3.111252123484575e-05	6.000672e-02
3.121252123484575e-05	6.000672e-02
3.131252123484575e-05	6.000672e-02
3.141252123484575e-05	6.000672e-02
3.151252123484576e-05	6.000672e-02
3.161252123484576e-05	6.000672e-02
3.171252123484576e-05	6.000672e-02
3.181252123484576e-05	6.000672e-02
3.191252123484577e-05	6.000672e-02
3.201252123484577e-05	6.000672e-02
3.211252123484577e-05	6.000672e-02
3.221252123484577e-05	6.000672e-02
3.231252123484578e-05	6.000672e-02
3.241252123484578e-05	6.000672e-02
3.251252123484578e-05	6.000672e-02
3.261252123484578e-05	6.000672e-02
3.271252123484579e-05	6.000672e-02
3.281252123484579e-05	6.000672e-02
3.291252123484579e-05	6.000672e-02
3.301252123484579e-05	6.000672e-02
3.311252123484580e-05	6.000672e-02
3.321252123484580e-05	6.000672e-02
3.331252123484580e-05	6.000672e-02
3.341252123484580e-05	6.000672e-02
3.351252123484581e-05	6.000672e-02
3.361252123484581e-05	6.000672e-02
3.371252123484581e-05	6.000672e-02
3.381252123484581e-05	6.000672e-02
3.391252123484582e-05	6.000672e-02
3.401252123484582e-05	6.000672e-02
3.411252123484582e-05	6.000672e-02
3.421252123484582e-05	6.000672e-02
3.431252123484583e-05	6.000672e-02
3.441252123484583e-05	6.000672e-02
3.451252123484583e-05	6.000672e-02
3.461252123484583e-05	6.000672e-02
3.471252123484584e-05	6.000672e-02
3.481252123484584e-05	6.000672e-02
3.491252123484584e-05	6.000672e-02
3.501252123484584e-05	6.000672e-02
3.511252123484584e-05	6.000672e-02
3.521252123484585e-05	6.000672e-02
3.531252123484585e-05	6.000672e-02
3.541252123484585e-05	6.000672e-02
3.551252123484585e-05	6.000672e-02
3.561252123484586e-05	6.000672e-02
3.571252123484586e-05	6.000672e-02
3.581252123484586e-05	6.000672e-02
3.591252123484586e-05	6.000672e-02
3.601252123484587e-05	6.000672e-02
3.611252123484587e-05	6.000672e-02
3.621252123484587e-05	6.000672e-02
3.631252123484587e-05	6.000672e-02
3.641252123484588e-05	6.000672e-02
3.651252123484588e-05	6.000672e-02
3.661252123484588e-05	6.000672e-02
3.671252123484588e-05	6.000672e-02
3.681252123484589e-05	6.000672e-02
3.691252123484589e-05	6.000672e-02
3.701252123484589e-05	6.000672e-02
3.711252123484589e-05	6.000672e-02
3.721252123484590e-05	6.000672e-02
3.731252123484590e-05	6.000672e-02
3.741252123484590e-05	6.000672e-02
3.751252123484590e-05	6.000672e-02
3.761252123484591e-05	6.000672e-02
3.771252123484591e-05	6.000672e-02
3.781252123484591e-05	6.000672e-02
3.791252123484591e-05	6.000672e-02
3.801252123484592e-05	6.000672e-02
3.811252123484592e-05	6.000672e-02
3.821252123484592e-05	6.000672e-02
3.831252123484592e-05	6.000672e-02
3.841252123484593e-05	6.000672e-02
3.851252123484593e-05	6.000672e-02
3.861252123484593e-05	6.000672e-02
3.871252123484593e-05	6.000672e-02
3.881252123484593e-05	6.000672e-02
3.891252123484594e-05	6.000672e-02
3.901252123484594e-05	6.000672e-02
3.911252123484594e-05	6.000672e-02
3.921252123484594e-05	6.000672e-02
3.931252123484595e-05	6.000672e-02
3.941252123484595e-05	6.000672e-02
3.951252123484595e-05	6.000672e-02
3.961252123484595e-05	6.000672e-02
3.971252123484596e-05	6.000672e-02
3.981252123484596e-05	6.000672e-02
3.991252123484596e-05	6.000672e-02
4.001252123484596e-05	6.000672e-02
4.011252123484597e-05	6.000672e-02
4.021252123484597e-05	6.000672e-02
4.031252123484597e-05	6.000672e-02
4.041252123484597e-05	6.000672e-02
4.051252123484598e-05	6.000672e-02
4.061252123484598e-05	6.000672e-02
4.071252123484598e-05	6.000672e-02
4.081252123484598e-05	6.000672e-02
4.091252123484599e-05	6.000672e-02
4.101252123484599e-05	6.000672e-02
4.111252123484599e-05	6.000672e-02
4.121252123484599e-05	6.000672e-02
4.131252123484600e-05	6.000672e-02
4.141252123484600e-05	6.000672e-02
4.151252123484600e-05	6.000672e-02
4.161252123484600e-05	6.000672e-02
4.171252123484601e-05	6.000672e-02
4.181252123484601e-05	6.000672e-02
4.191252123484601e-05	6.000672e-02
4.201252123484601e-05	6.000672e-02
4.211252123484601e-05	6.000672e-02
4.221252123484602e-05	6.000672e-02
4.231252123484602e-05	6.000672e-02
4.241252123484602e-05	6.000672e-02
4.251252123484602e-05	6.000672e-02
4.261252123484603e-05	6.000672e-02
4.271252123484603e-05	6.000672e-02
4.281252123484603e-05	6.000672e-02
4.291252123484603e-05	6.000672e-02
4.301252123484604e-05	6.000672e-02
4.311252123484604e-05	6.000672e-02
4.321252123484604e-05	6.000672e-02
4.331252123484604e-05	6.000672e-02
4.341252123484605e-05	6.000672e-02
4.351252123484605e-05	6.000672e-02
4.361252123484605e-05	6.000672e-02
4.371252123484605e-05	6.000672e-02
4.381252123484606e-05	6.000672e-02
4.391252123484606e-05	6.000672e-02
4.401252123484606e-05	6.000672e-02
4.411252123484606e-05	6.000672e-02
4.421252123484607e-05	6.000672e-02
4.431252123484607e-05	6.000672e-02
4.441252123484607e-05	6.000672e-02
4.451252123484607e-05	6.000672e-02
4.461252123484608e-05	6.000672e-02
4.471252123484608e-05	6.000672e-02
4.481252123484608e-05	6.000672e-02
4.491252123484608e-05	6.000672e-02
4.501252123484609e-05	6.000672e-02
4.511252123484609e-05	6.000672e-02
4.521252123484609e-05	6.000672e-02
4.531252123484609e-05	6.000672e-02
4.541252123484610e-05	6.000672e-02
4.551252123484610e-05	6.000672e-02
4.561252123484610e-05	6.000672e-02
4.571252123484610e-05	6.000672e-02
4.581252123484610e-05	6.000672e-02
4.591252123484611e-05	6.000672e-02
4.601252123484611e-05	6.000672e-02
4.611252123484611e-05	6.000672e-02
4.621252123484611e-05	6.000672e-02
4.631252123484612e-05	6.000672e-02
