CL,Ihigh,Ilow,OS_rise_pct,US_fall_pct,ts_rise_us,ts_fall_us,t_rise_us,t_fall_us
10n,0.0600067200000002,-0.0587170900000006,49.8524498589486,62.229378192957,NaN,1.9074755715331,9.60683869030669,1027.23216330191
50n,0.0600067200000002,-0.0587170900000006,266.940069378895,279.28889187117,NaN,2.32322059858588,16.3523660713493,1027.22969681462
500n,0.05961712873,-0.058899713828,1408.99098826828,1994.52121211077,NaN,9.61583985939702,16.4883292536266,1027.41012214602
2u,0.0589870550116667,-0.058966847824,1448.92238613928,2238.67681738062,NaN,37.073415179399,16.2803983381276,1027.50457455022
10u,0.0673723248333333,-0.0587165779159991,1008.51199190101,2324.40559467979,NaN,180.102787260849,16.1629202815583,1027.4804817953
