time	V(vout)
3.511106083635678e-07	-5.644522e-04
3.524555413852234e-07	-5.124640e-04
3.537074273359541e-07	-4.457876e-04
3.549351253399490e-07	-4.060671e-04
3.557327110949268e-07	-3.633435e-04
3.563287843119773e-07	-3.435884e-04
3.568337019010921e-07	-3.264180e-04
3.573611626195590e-07	-2.996064e-04
3.579650579156163e-07	-2.764147e-04
3.591526706914582e-07	-2.276666e-04
3.611408316967479e-07	-1.466180e-04
3.614418346406359e-07	-1.341465e-04
3.620438405284117e-07	-1.033190e-04
3.632478523039634e-07	-3.235416e-05
3.648451979033317e-07	5.082293e-05
3.664075922108665e-07	1.222412e-04
3.695323808259362e-07	2.638199e-04
3.728981791127788e-07	4.150411e-04
3.781625814533124e-07	6.509430e-04
3.852026695033817e-07	9.695037e-04
3.955592393696324e-07	1.450872e-03
4.118732927920030e-07	2.253904e-03
4.445013996367443e-07	3.676393e-03
4.645760577172225e-07	4.219133e-03
4.837532283789907e-07	4.569964e-03
5.017742171657808e-07	4.921520e-03
5.215640951167771e-07	5.349125e-03
5.406376879355851e-07	5.798357e-03
5.614068098307558e-07	6.265084e-03
5.802283014315510e-07	6.582028e-03
6.002686382721314e-07	6.831092e-03
6.232432546907012e-07	7.099751e-03
6.500934249090804e-07	7.414383e-03
6.809246355220580e-07	7.779818e-03
7.184287993457640e-07	8.227617e-03
7.642538316063349e-07	8.782287e-03
8.237773520408968e-07	9.513138e-03
9.091348769763881e-07	1.058262e-02
1.009134876976388e-06	1.186393e-02
1.109134876976388e-06	1.317739e-02
1.209134876976388e-06	1.452412e-02
1.309134876976388e-06	1.590407e-02
1.409134876976388e-06	1.731717e-02
1.509134876976388e-06	1.876335e-02
1.609134876976387e-06	2.024254e-02
1.709134876976387e-06	2.175467e-02
1.809134876976387e-06	2.329965e-02
1.909134876976387e-06	2.487743e-02
2.009134876976387e-06	2.648790e-02
2.109134876976387e-06	2.813102e-02
2.209134876976387e-06	2.980669e-02
2.309134876976387e-06	3.151485e-02
2.409134876976387e-06	3.325542e-02
2.509134876976386e-06	3.502833e-02
2.609134876976386e-06	3.683349e-02
2.709134876976386e-06	3.867086e-02
2.809134876976386e-06	4.054035e-02
2.909134876976386e-06	4.244187e-02
3.009134876976386e-06	4.437537e-02
3.109134876976386e-06	4.634078e-02
3.209134876976386e-06	4.833801e-02
3.309134876976386e-06	5.036700e-02
3.409134876976385e-06	5.242767e-02
3.509134876976385e-06	5.451996e-02
3.609134876976385e-06	5.664378e-02
3.709134876976385e-06	5.879907e-02
3.809134876976385e-06	6.098577e-02
3.909134876976385e-06	6.320379e-02
4.009134876976385e-06	6.545306e-02
4.109134876976385e-06	6.773353e-02
4.209134876976385e-06	7.004038e-02
4.241518328348862e-06	7.079182e-02
4.254751414134609e-06	7.111995e-02
4.255504922881528e-06	7.113332e-02
4.257011940375365e-06	7.115657e-02
4.260025975363039e-06	7.122512e-02
4.266054045338388e-06	7.136723e-02
4.278110185289085e-06	7.164998e-02
4.302222465190480e-06	7.221800e-02
4.350447024993271e-06	7.336035e-02
4.446896144598852e-06	7.566228e-02
4.546896144598851e-06	7.804622e-02
4.614448083544913e-06	7.956730e-02
4.659725172334231e-06	7.994146e-02
4.690116106396624e-06	7.662407e-02
4.705542124652431e-06	7.380469e-02
4.718428838841383e-06	7.148572e-02
4.727218844500325e-06	6.934439e-02
4.733550314730438e-06	6.811746e-02
4.738334609340144e-06	6.687170e-02
4.742254780087347e-06	6.586376e-02
4.746312356759397e-06	6.489678e-02
4.750043969049337e-06	6.386762e-02
4.754368927176474e-06	6.279637e-02
4.759888225598650e-06	6.119166e-02
4.768527675480923e-06	5.874445e-02
4.779665933371143e-06	5.531692e-02
4.796443333567240e-06	4.982423e-02
4.818772400750781e-06	4.188699e-02
4.846396417261875e-06	3.116767e-02
4.877952653642981e-06	1.773439e-02
4.881011697910602e-06	1.642514e-02
4.887129786445845e-06	1.374091e-02
4.892797014303120e-06	1.108900e-02
4.899390085032111e-06	7.935479e-03
4.912576226490093e-06	1.441148e-03
4.928359253208102e-06	-5.802240e-03
4.935322964063406e-06	-7.522345e-03
4.940487289864744e-06	-7.831121e-03
4.943952328202950e-06	-8.240251e-03
4.944268291107229e-06	-8.193499e-03
4.944900216915787e-06	-8.007806e-03
4.946164068532904e-06	-7.979920e-03
4.947310906071753e-06	-8.023934e-03
4.948698534622904e-06	-8.060368e-03
4.951473791725205e-06	-8.145083e-03
4.955108457576971e-06	-8.253419e-03
4.960396871944440e-06	-8.410498e-03
4.968604922526400e-06	-8.651800e-03
4.980200208319063e-06	-8.981205e-03
4.998791213813792e-06	-9.493846e-03
5.015791386143909e-06	-9.958018e-03
5.045905458877221e-06	-1.077881e-02
5.096798071350678e-06	-1.216898e-02
5.167316403164639e-06	-1.410857e-02
5.267316403164639e-06	-1.688733e-02
5.367316403164639e-06	-1.969844e-02
5.467316403164639e-06	-2.253876e-02
5.520986369449267e-06	-2.407490e-02
5.548225581908815e-06	-2.485891e-02
5.568901390276762e-06	-2.545581e-02
5.590427572558307e-06	-2.607887e-02
5.620571635036677e-06	-2.695386e-02
5.653764981757302e-06	-2.792098e-02
5.720151675198550e-06	-2.986671e-02
5.820151675198550e-06	-3.281954e-02
5.920151675198550e-06	-3.579774e-02
5.999999999999999e-06	-3.819510e-02
6.050759127364124e-06	-3.972934e-02
6.098838439261780e-06	-4.119090e-02
6.158070408591014e-06	-4.300132e-02
6.227485026559634e-06	-4.513685e-02
6.327485026559634e-06	-4.823717e-02
6.427485026559634e-06	-5.136418e-02
6.527485026559634e-06	-5.452004e-02
6.627485026559634e-06	-5.770469e-02
6.727485026559634e-06	-6.091807e-02
6.827485026559634e-06	-6.416011e-02
6.927485026559634e-06	-6.743073e-02
7.027485026559634e-06	-7.072990e-02
7.127485026559633e-06	-7.405752e-02
7.227485026559633e-06	-7.741354e-02
7.327485026559633e-06	-8.079790e-02
7.427485026559633e-06	-8.421054e-02
7.527485026559633e-06	-8.765138e-02
7.627485026559633e-06	-9.112037e-02
7.727485026559634e-06	-9.461743e-02
7.827485026559634e-06	-9.814252e-02
7.927485026559635e-06	-1.016956e-01
8.027485026559636e-06	-1.052765e-01
8.127485026559637e-06	-1.088852e-01
8.227485026559637e-06	-1.125218e-01
8.327485026559638e-06	-1.161860e-01
8.427485026559639e-06	-1.198778e-01
8.527485026559640e-06	-1.235973e-01
8.627485026559640e-06	-1.273442e-01
8.727485026559641e-06	-1.311052e-01
8.739985026559641e-06	-1.315801e-01
8.764985026559642e-06	-1.325340e-01
8.771235026559642e-06	-1.327713e-01
8.783735026559642e-06	-1.332465e-01
8.808735026559643e-06	-1.341987e-01
8.851187143636332e-06	-1.358193e-01
8.895691324173323e-06	-1.375243e-01
8.984699685247304e-06	-1.409511e-01
9.084699685247305e-06	-1.448237e-01
9.184699685247306e-06	-1.487228e-01
9.284699685247306e-06	-1.526490e-01
9.384699685247307e-06	-1.566022e-01
9.484699685247308e-06	-1.605824e-01
9.584699685247309e-06	-1.645896e-01
9.684699685247309e-06	-1.686236e-01
9.784699685247310e-06	-1.726843e-01
9.884699685247311e-06	-1.767719e-01
9.984699685247312e-06	-1.808847e-01
1.007120091920594e-05	-1.844639e-01
1.016029568543123e-05	-1.881710e-01
1.022601269827185e-05	-1.909192e-01
1.029857956828723e-05	-1.939678e-01
1.036414468565993e-05	-1.967343e-01
1.043714361252253e-05	-1.998295e-01
1.053714361252253e-05	-2.040731e-01
1.063714361252253e-05	-2.082807e-01
1.073714361252253e-05	-2.124485e-01
1.083714361252253e-05	-2.166155e-01
1.093714361252253e-05	-2.208026e-01
1.103714361252254e-05	-2.250098e-01
1.113714361252254e-05	-2.292370e-01
1.123714361252254e-05	-2.334841e-01
1.133714361252254e-05	-2.377512e-01
1.143714361252254e-05	-2.420383e-01
1.153714361252254e-05	-2.463451e-01
1.163714361252254e-05	-2.506718e-01
1.173714361252254e-05	-2.550183e-01
1.183714361252254e-05	-2.593844e-01
1.193714361252254e-05	-2.637703e-01
1.203714361252254e-05	-2.681758e-01
1.213714361252254e-05	-2.726008e-01
1.223714361252254e-05	-2.770455e-01
1.233714361252255e-05	-2.815096e-01
1.243714361252255e-05	-2.859932e-01
1.253714361252255e-05	-2.904962e-01
1.263714361252255e-05	-2.950186e-01
1.273714361252255e-05	-2.995604e-01
1.283714361252255e-05	-3.041214e-01
1.293714361252255e-05	-3.087017e-01
1.303714361252255e-05	-3.133012e-01
1.313714361252255e-05	-3.179199e-01
1.323714361252255e-05	-3.225576e-01
1.333714361252255e-05	-3.272145e-01
1.343714361252255e-05	-3.318904e-01
1.353714361252255e-05	-3.365853e-01
1.363714361252255e-05	-3.412992e-01
1.373714361252256e-05	-3.460320e-01
1.383714361252256e-05	-3.507823e-01
1.390878672524829e-05	-3.541976e-01
1.399333615915690e-05	-3.582405e-01
1.404680560001559e-05	-3.608038e-01
1.409987921690951e-05	-3.633543e-01
1.415475548314242e-05	-3.659972e-01
1.422012254445771e-05	-3.691529e-01
1.429419188987655e-05	-3.727376e-01
1.435479711777075e-05	-3.756784e-01
1.443101349541763e-05	-3.793870e-01
1.450698076946352e-05	-3.830945e-01
1.460698076946352e-05	-3.879890e-01
1.465958814321651e-05	-3.905707e-01
1.471162790713004e-05	-3.931304e-01
1.474925707302561e-05	-3.949845e-01
1.479015235889513e-05	-3.970035e-01
1.487194293063419e-05	-4.010513e-01
1.497194293063419e-05	-4.060130e-01
1.502757218714804e-05	-4.087798e-01
1.504692106524085e-05	-4.097438e-01
1.505994555224163e-05	-4.103934e-01
1.507263951555553e-05	-4.110268e-01
1.509802744218334e-05	-4.122947e-01
1.514313227262232e-05	-4.145503e-01
1.519529522812677e-05	-4.171632e-01
1.525552246349094e-05	-4.201871e-01
1.535552246349094e-05	-4.252221e-01
1.545552246349094e-05	-4.302736e-01
1.555552246349094e-05	-4.353432e-01
1.565552246349094e-05	-4.404309e-01
1.575552246349094e-05	-4.455316e-01
1.585552246349094e-05	-4.505577e-01
1.591834779456973e-05	-4.536816e-01
1.598802546854282e-05	-4.572168e-01
1.602250007171035e-05	-4.589852e-01
1.606048894305207e-05	-4.602160e-01
1.610485211592406e-05	-4.576736e-01
1.616390932870579e-05	-4.455867e-01
1.622389350558416e-05	-4.239824e-01
1.630287138366535e-05	-3.835835e-01
1.638908500455477e-05	-3.281080e-01
1.643781804066850e-05	-2.916133e-01
1.646988382981435e-05	-2.653684e-01
1.648708068368453e-05	-2.506544e-01
1.649632168118555e-05	-2.426078e-01
1.650133820565117e-05	-2.381007e-01
1.650463741185427e-05	-2.351836e-01
1.650705715798022e-05	-2.330174e-01
1.650923889705337e-05	-2.310382e-01
1.650953024508495e-05	-2.307956e-01
1.651011294114812e-05	-2.302890e-01
1.651127833327446e-05	-2.292069e-01
1.651275104346261e-05	-2.278711e-01
1.651486698575711e-05	-2.259554e-01
1.651678634966918e-05	-2.242137e-01
1.651706391286614e-05	-2.239620e-01
1.651761903926005e-05	-2.234557e-01
1.651872929204788e-05	-2.224420e-01
1.652017246045544e-05	-2.211249e-01
1.652254851837323e-05	-2.189506e-01
1.652666475297989e-05	-2.151634e-01
1.653489722219323e-05	-2.075158e-01
1.655136216061989e-05	-1.934325e-01
1.657989703043437e-05	-1.770256e-01
1.659938571848510e-05	-1.726852e-01
1.662039113669715e-05	-1.711078e-01
1.664382352750701e-05	-1.693681e-01
1.667090961533433e-05	-1.674089e-01
1.670467931653542e-05	-1.649347e-01
1.674370319436890e-05	-1.620961e-01
1.679244013896183e-05	-1.585291e-01
1.685065511267976e-05	-1.542789e-01
1.692228794762878e-05	-1.490306e-01
1.700892294589210e-05	-1.427581e-01
1.710892294589210e-05	-1.365536e-01
1.720892294589210e-05	-1.317387e-01
1.730892294589210e-05	-1.273382e-01
1.740892294589210e-05	-1.228883e-01
1.750892294589209e-05	-1.183902e-01
1.760892294589209e-05	-1.138497e-01
1.770892294589209e-05	-1.092664e-01
1.780892294589209e-05	-1.046459e-01
1.790892294589209e-05	-9.998778e-02
1.800892294589209e-05	-9.529018e-02
1.805218404648120e-05	-9.326277e-02
1.809308836162426e-05	-9.132899e-02
1.812962413734036e-05	-8.959469e-02
1.817028646707117e-05	-8.767028e-02
1.824450150308092e-05	-8.412435e-02
1.831625946197581e-05	-8.068941e-02
1.841625946197581e-05	-7.587970e-02
1.848170350108816e-05	-7.271728e-02
1.852729590607865e-05	-7.051086e-02
1.857092163647384e-05	-6.839358e-02
1.861080025120296e-05	-6.645071e-02
1.869055748066119e-05	-6.256277e-02
1.876733422894629e-05	-5.880540e-02
1.886733422894629e-05	-5.389555e-02
1.896733422894629e-05	-4.896777e-02
1.906733422894629e-05	-4.402296e-02
1.916733422894629e-05	-3.906181e-02
1.926733422894628e-05	-3.408571e-02
1.936733422894628e-05	-2.909530e-02
1.946733422894628e-05	-2.409177e-02
1.956733422894628e-05	-1.907569e-02
1.966733422894628e-05	-1.404812e-02
1.976733422894628e-05	-9.009573e-03
1.986733422894628e-05	-3.960960e-03
1.996733422894628e-05	1.094438e-03
2.000000000000000e-05	2.806080e-03
2.001000000000000e-05	3.168565e-03
2.003000000000000e-05	3.975701e-03
2.005012906924481e-05	4.821063e-03
2.008572261720588e-05	6.320477e-03
2.015690971312804e-05	9.328579e-03
2.025280129188055e-05	1.339868e-02
2.035280129188055e-05	1.766465e-02
2.045280129188054e-05	2.195256e-02
2.055280129188054e-05	2.626124e-02
2.065280129188054e-05	3.058938e-02
2.075280129188054e-05	3.493573e-02
2.085280129188054e-05	3.929915e-02
2.095280129188054e-05	4.367854e-02
2.105280129188054e-05	4.807288e-02
2.115280129188054e-05	5.248120e-02
2.125280129188054e-05	5.690260e-02
2.135280129188054e-05	6.133623e-02
2.145280129188054e-05	6.578129e-02
2.155280129188053e-05	7.023703e-02
2.165280129188053e-05	7.470275e-02
2.175280129188053e-05	7.917777e-02
2.185280129188053e-05	8.366150e-02
2.195280129188053e-05	8.815321e-02
2.205280129188053e-05	9.265172e-02
2.215280129188053e-05	9.715493e-02
2.225280129188053e-05	1.016604e-01
2.235280129188053e-05	1.061661e-01
2.245280129188053e-05	1.106703e-01
2.255280129188052e-05	1.151718e-01
2.265280129188052e-05	1.196696e-01
2.275280129188052e-05	1.241628e-01
2.285280129188052e-05	1.286508e-01
2.295280129188052e-05	1.331331e-01
2.305280129188052e-05	1.376091e-01
2.315280129188052e-05	1.420786e-01
2.325280129188052e-05	1.465413e-01
2.335280129188052e-05	1.509968e-01
2.345280129188052e-05	1.554451e-01
2.355280129188052e-05	1.598857e-01
2.365280129188051e-05	1.643187e-01
2.375280129188051e-05	1.687439e-01
2.385280129188051e-05	1.731611e-01
2.395280129188051e-05	1.775702e-01
2.405280129188051e-05	1.819711e-01
2.415280129188051e-05	1.863639e-01
2.425280129188051e-05	1.907483e-01
2.435280129188051e-05	1.951244e-01
2.445280129188051e-05	1.994922e-01
2.455280129188051e-05	2.038515e-01
2.465280129188050e-05	2.082024e-01
2.475280129188050e-05	2.125448e-01
2.485280129188050e-05	2.168786e-01
2.495280129188050e-05	2.212040e-01
2.505280129188050e-05	2.255208e-01
2.515280129188050e-05	2.298291e-01
2.525280129188050e-05	2.341289e-01
2.535280129188050e-05	2.384201e-01
2.545280129188050e-05	2.427027e-01
2.555280129188050e-05	2.469768e-01
2.565280129188049e-05	2.512423e-01
2.575280129188049e-05	2.554993e-01
2.585280129188049e-05	2.597477e-01
2.595280129188049e-05	2.639875e-01
2.605280129188049e-05	2.682189e-01
2.615280129188049e-05	2.724417e-01
2.625280129188049e-05	2.766560e-01
2.635280129188049e-05	2.808617e-01
2.645280129188049e-05	2.850590e-01
2.655280129188049e-05	2.892478e-01
2.665280129188049e-05	2.934281e-01
2.675280129188048e-05	2.975999e-01
2.685280129188048e-05	3.017633e-01
2.695280129188048e-05	3.059182e-01
2.705280129188048e-05	3.100647e-01
2.715280129188048e-05	3.142028e-01
2.725280129188048e-05	3.183325e-01
2.735280129188048e-05	3.224539e-01
2.745280129188048e-05	3.265668e-01
2.755280129188048e-05	3.306714e-01
2.765280129188048e-05	3.347676e-01
2.775280129188047e-05	3.388556e-01
2.785280129188047e-05	3.429352e-01
2.795280129188047e-05	3.470065e-01
2.805280129188047e-05	3.510696e-01
2.815280129188047e-05	3.551244e-01
2.825280129188047e-05	3.591709e-01
2.835280129188047e-05	3.632092e-01
2.845280129188047e-05	3.672394e-01
2.855280129188047e-05	3.712613e-01
2.865280129188047e-05	3.752751e-01
2.875280129188047e-05	3.792807e-01
2.885280129188046e-05	3.832781e-01
2.895280129188046e-05	3.872675e-01
2.905280129188046e-05	3.912487e-01
2.915280129188046e-05	3.952218e-01
2.925280129188046e-05	3.991868e-01
2.935280129188046e-05	4.031438e-01
2.945280129188046e-05	4.070928e-01
2.955280129188046e-05	4.110337e-01
2.965280129188046e-05	4.149666e-01
2.975280129188046e-05	4.188915e-01
2.985280129188045e-05	4.228085e-01
2.995280129188045e-05	4.267175e-01
3.005280129188045e-05	4.306186e-01
3.015280129188045e-05	4.345117e-01
3.025280129188045e-05	4.383970e-01
3.035280129188045e-05	4.422743e-01
3.045280129188045e-05	4.461438e-01
3.055280129188045e-05	4.500054e-01
3.065280129188045e-05	4.538592e-01
3.075280129188046e-05	4.577051e-01
3.085280129188046e-05	4.615433e-01
3.095280129188046e-05	4.653736e-01
3.105280129188046e-05	4.691962e-01
3.115280129188047e-05	4.730111e-01
3.125280129188047e-05	4.768182e-01
3.135280129188047e-05	4.806176e-01
3.145280129188047e-05	4.844092e-01
3.155280129188048e-05	4.881932e-01
3.165280129188048e-05	4.919696e-01
3.175280129188048e-05	4.957382e-01
3.185280129188048e-05	4.994993e-01
3.195280129188049e-05	5.032526e-01
3.205280129188049e-05	5.069984e-01
3.215280129188049e-05	5.107367e-01
3.225280129188049e-05	5.144674e-01
3.235280129188050e-05	5.181904e-01
3.245280129188050e-05	5.219060e-01
3.255280129188050e-05	5.256140e-01
3.265280129188050e-05	5.293145e-01
3.275280129188050e-05	5.330076e-01
3.285280129188051e-05	5.366931e-01
3.295280129188051e-05	5.403712e-01
3.305280129188051e-05	5.440419e-01
3.315280129188051e-05	5.477051e-01
3.325280129188052e-05	5.513610e-01
3.335280129188052e-05	5.550094e-01
3.345280129188052e-05	5.586504e-01
3.355280129188052e-05	5.622841e-01
3.365280129188053e-05	5.659105e-01
3.375280129188053e-05	5.695295e-01
3.385280129188053e-05	5.731412e-01
3.395280129188053e-05	5.767456e-01
3.405280129188054e-05	5.803427e-01
3.415280129188054e-05	5.839326e-01
3.425280129188054e-05	5.875152e-01
3.435280129188054e-05	5.910906e-01
3.445280129188055e-05	5.946588e-01
3.455280129188055e-05	5.982198e-01
3.465280129188055e-05	6.017735e-01
3.475280129188055e-05	6.053201e-01
3.485280129188056e-05	6.088595e-01
3.495280129188056e-05	6.123918e-01
3.505280129188056e-05	6.159170e-01
3.515280129188056e-05	6.194351e-01
3.525280129188057e-05	6.229461e-01
3.535280129188057e-05	6.264500e-01
3.545280129188057e-05	6.299468e-01
3.555280129188057e-05	6.334366e-01
3.565280129188058e-05	6.369194e-01
3.575280129188058e-05	6.403952e-01
3.585280129188058e-05	6.438639e-01
3.595280129188058e-05	6.473256e-01
3.605280129188059e-05	6.507804e-01
3.615280129188059e-05	6.542282e-01
3.625280129188059e-05	6.576691e-01
3.635280129188059e-05	6.611031e-01
3.645280129188059e-05	6.645302e-01
3.655280129188060e-05	6.679503e-01
3.665280129188060e-05	6.713635e-01
3.675280129188060e-05	6.747699e-01
3.685280129188060e-05	6.781695e-01
3.695280129188061e-05	6.815622e-01
3.705280129188061e-05	6.849481e-01
3.715280129188061e-05	6.883272e-01
3.725280129188061e-05	6.916995e-01
3.735280129188062e-05	6.950650e-01
3.745280129188062e-05	6.984237e-01
3.755280129188062e-05	7.017758e-01
3.765280129188062e-05	7.051210e-01
3.775280129188063e-05	7.084596e-01
3.785280129188063e-05	7.117915e-01
3.795280129188063e-05	7.151166e-01
3.805280129188063e-05	7.184352e-01
3.815280129188064e-05	7.217470e-01
3.825280129188064e-05	7.250522e-01
3.835280129188064e-05	7.283507e-01
3.845280129188064e-05	7.316427e-01
3.855280129188065e-05	7.349280e-01
3.865280129188065e-05	7.382067e-01
3.875280129188065e-05	7.414789e-01
3.885280129188065e-05	7.447445e-01
3.895280129188066e-05	7.480036e-01
3.905280129188066e-05	7.512561e-01
3.915280129188066e-05	7.545022e-01
3.925280129188066e-05	7.577417e-01
3.935280129188067e-05	7.609747e-01
3.945280129188067e-05	7.642013e-01
3.955280129188067e-05	7.674214e-01
3.965280129188067e-05	7.706350e-01
3.975280129188068e-05	7.738422e-01
3.985280129188068e-05	7.770430e-01
3.995280129188068e-05	7.802374e-01
4.005280129188068e-05	7.834255e-01
4.015280129188068e-05	7.866070e-01
4.025280129188069e-05	7.897823e-01
4.035280129188069e-05	7.929512e-01
4.045280129188069e-05	7.961138e-01
4.055280129188069e-05	7.992701e-01
4.065280129188070e-05	8.024200e-01
4.075280129188070e-05	8.055637e-01
4.085280129188070e-05	8.087010e-01
4.095280129188070e-05	8.118322e-01
4.105280129188071e-05	8.149570e-01
4.115280129188071e-05	8.180756e-01
4.125280129188071e-05	8.211880e-01
4.135280129188071e-05	8.242942e-01
4.145280129188072e-05	8.273942e-01
4.155280129188072e-05	8.304880e-01
4.165280129188072e-05	8.335756e-01
4.175280129188072e-05	8.366570e-01
4.185280129188073e-05	8.397324e-01
4.195280129188073e-05	8.428016e-01
4.205280129188073e-05	8.458647e-01
4.215280129188073e-05	8.489216e-01
4.225280129188074e-05	8.519725e-01
4.235280129188074e-05	8.550172e-01
4.245280129188074e-05	8.580559e-01
4.255280129188074e-05	8.610886e-01
4.265280129188075e-05	8.641153e-01
4.275280129188075e-05	8.671359e-01
4.285280129188075e-05	8.701504e-01
4.295280129188075e-05	8.731591e-01
4.305280129188076e-05	8.761617e-01
4.315280129188076e-05	8.791583e-01
4.325280129188076e-05	8.821490e-01
4.335280129188076e-05	8.851337e-01
4.345280129188076e-05	8.881125e-01
4.355280129188077e-05	8.910854e-01
4.365280129188077e-05	8.940523e-01
4.375280129188077e-05	8.970134e-01
4.385280129188077e-05	8.999685e-01
4.395280129188078e-05	9.029179e-01
4.405280129188078e-05	9.058613e-01
4.415280129188078e-05	9.087989e-01
4.425280129188078e-05	9.117306e-01
4.435280129188079e-05	9.146566e-01
4.445280129188079e-05	9.175767e-01
4.455280129188079e-05	9.204910e-01
4.465280129188079e-05	9.233996e-01
4.475280129188080e-05	9.263024e-01
4.485280129188080e-05	9.291995e-01
4.495280129188080e-05	9.320907e-01
4.505280129188080e-05	9.349762e-01
4.515280129188081e-05	9.378561e-01
4.525280129188081e-05	9.407302e-01
4.535280129188081e-05	9.435986e-01
4.545280129188081e-05	9.464614e-01
4.555280129188082e-05	9.493185e-01
4.565280129188082e-05	9.521699e-01
4.575280129188082e-05	9.550157e-01
4.585280129188082e-05	9.578558e-01
4.595280129188083e-05	9.606903e-01
4.605280129188083e-05	9.635192e-01
4.615280129188083e-05	9.663425e-01
4.625280129188083e-05	9.691603e-01
4.635280129188084e-05	9.719724e-01
4.645280129188084e-05	9.747790e-01
4.655280129188084e-05	9.775800e-01
4.665280129188084e-05	9.803755e-01
4.675280129188085e-05	9.831655e-01
4.685280129188085e-05	9.859500e-01
4.695280129188085e-05	9.887289e-01
4.705280129188085e-05	9.915024e-01
4.715280129188085e-05	9.942704e-01
4.725280129188086e-05	9.970329e-01
4.735280129188086e-05	9.997901e-01
4.745280129188086e-05	1.002542e+00
4.755280129188086e-05	1.005288e+00
4.765280129188087e-05	1.008029e+00
4.775280129188087e-05	1.010764e+00
4.785280129188087e-05	1.013494e+00
4.795280129188087e-05	1.016219e+00
4.805280129188088e-05	1.018938e+00
4.815280129188088e-05	1.021652e+00
4.825280129188088e-05	1.024360e+00
4.835280129188088e-05	1.027063e+00
4.845280129188089e-05	1.029761e+00
4.855280129188089e-05	1.032454e+00
4.865280129188089e-05	1.035141e+00
4.875280129188089e-05	1.037823e+00
4.885280129188090e-05	1.040500e+00
4.895280129188090e-05	1.043171e+00
4.905280129188090e-05	1.045837e+00
4.915280129188090e-05	1.048498e+00
4.925280129188091e-05	1.051154e+00
4.935280129188091e-05	1.053804e+00
4.945280129188091e-05	1.056450e+00
4.955280129188091e-05	1.059090e+00
4.965280129188092e-05	1.061725e+00
4.975280129188092e-05	1.064354e+00
4.985280129188092e-05	1.066979e+00
4.995280129188092e-05	1.069598e+00
5.005280129188093e-05	1.072212e+00
5.015280129188093e-05	1.074821e+00
5.025280129188093e-05	1.077425e+00
5.035280129188093e-05	1.080024e+00
5.045280129188094e-05	1.082618e+00
5.055280129188094e-05	1.085207e+00
5.065280129188094e-05	1.087790e+00
5.075280129188094e-05	1.090369e+00
5.085280129188094e-05	1.092942e+00
5.095280129188095e-05	1.095511e+00
5.105280129188095e-05	1.098074e+00
5.115280129188095e-05	1.100633e+00
5.125280129188095e-05	1.103186e+00
5.135280129188096e-05	1.105734e+00
5.145280129188096e-05	1.108278e+00
5.155280129188096e-05	1.110816e+00
5.165280129188096e-05	1.113350e+00
5.175280129188097e-05	1.115878e+00
5.185280129188097e-05	1.118402e+00
5.195280129188097e-05	1.120920e+00
5.205280129188097e-05	1.123434e+00
5.215280129188098e-05	1.125943e+00
5.225280129188098e-05	1.128447e+00
5.235280129188098e-05	1.130946e+00
5.245280129188098e-05	1.133440e+00
5.255280129188099e-05	1.135929e+00
5.265280129188099e-05	1.138413e+00
5.275280129188099e-05	1.140893e+00
5.285280129188099e-05	1.143367e+00
