time	V(vout)
1.264535322601642e-05	-1.961821e+00
1.266476140363050e-05	-1.947886e+00
1.268575520114955e-05	-1.928744e+00
1.272774279618764e-05	-1.880413e+00
1.277117698174574e-05	-1.817003e+00
1.285804535286195e-05	-1.662285e+00
1.291114518139474e-05	-1.551465e+00
1.298324894753620e-05	-1.382355e+00
1.301265814062734e-05	-1.308261e+00
1.305158704500089e-05	-1.204492e+00
1.309190961130390e-05	-1.092626e+00
1.313898780889823e-05	-9.574811e-01
1.316671556686698e-05	-8.763561e-01
1.318646923150545e-05	-8.193341e-01
1.320364681931825e-05	-7.728397e-01
1.321775030642414e-05	-7.389255e-01
1.322999656074569e-05	-7.140835e-01
1.324224171469840e-05	-6.943780e-01
1.325698635891453e-05	-6.776918e-01
1.327823611781113e-05	-6.643196e-01
1.330136581960618e-05	-6.603117e-01
1.332393831290775e-05	-6.639682e-01
1.334891195495212e-05	-6.716857e-01
1.337122857297770e-05	-6.780564e-01
1.338939570429757e-05	-6.808115e-01
1.340663286486127e-05	-6.803266e-01
1.342245770763132e-05	-6.770079e-01
1.343830710395875e-05	-6.708115e-01
1.346349552547845e-05	-6.570103e-01
1.349060277715485e-05	-6.393007e-01
1.351502069343081e-05	-6.223134e-01
1.353751396854320e-05	-6.071544e-01
1.355943378495024e-05	-5.937012e-01
1.358311773713620e-05	-5.808505e-01
1.360571604339431e-05	-5.700912e-01
1.363507872984795e-05	-5.574915e-01
1.366374220227393e-05	-5.457054e-01
1.369035286932714e-05	-5.345230e-01
1.372138024498579e-05	-5.205910e-01
1.375739901952611e-05	-5.031385e-01
1.381142371189692e-05	-4.755895e-01
1.386047528624865e-05	-4.503354e-01
1.391062172910162e-05	-4.250146e-01
1.396300533607010e-05	-3.991550e-01
1.403504347967646e-05	-3.637175e-01
1.411520057983351e-05	-3.238437e-01
1.419852338492487e-05	-2.820748e-01
1.429852338492487e-05	-2.320313e-01
1.439852338492487e-05	-1.821261e-01
1.449852338492487e-05	-1.321504e-01
1.459852338492488e-05	-8.209148e-02
1.469852338492488e-05	-3.207869e-02
1.479852338492488e-05	1.788862e-02
1.489852338492488e-05	6.788620e-02
1.499852338492488e-05	1.179073e-01
1.509852338492488e-05	1.679135e-01
1.519852338492488e-05	2.179125e-01
1.529852338492488e-05	2.679209e-01
1.539852338492488e-05	3.179320e-01
1.549852338492488e-05	3.679382e-01
1.559852338492488e-05	4.179429e-01
1.569852338492488e-05	4.679461e-01
1.579852338492487e-05	5.179358e-01
1.589852338492487e-05	5.678812e-01
1.599852338492487e-05	6.177050e-01
1.609852338492487e-05	6.672429e-01
1.619852338492487e-05	7.162287e-01
1.629852338492487e-05	7.642887e-01
1.639852338492487e-05	8.112779e-01
1.644159582799673e-05	8.311617e-01
1.647480493481957e-05	8.464570e-01
1.650458280227364e-05	8.603808e-01
1.653682239686359e-05	8.758098e-01
1.657945703135106e-05	8.967750e-01
1.666472630032600e-05	9.396101e-01
1.676472630032600e-05	9.902228e-01
1.686472630032600e-05	1.040644e+00
1.696472630032600e-05	1.090726e+00
1.706472630032600e-05	1.140672e+00
1.716472630032600e-05	1.190640e+00
1.726472630032600e-05	1.240644e+00
1.736472630032600e-05	1.290652e+00
1.746472630032599e-05	1.340649e+00
1.756472630032599e-05	1.390640e+00
1.766472630032599e-05	1.440630e+00
1.776472630032599e-05	1.490623e+00
1.786472630032599e-05	1.540616e+00
1.796472630032599e-05	1.590609e+00
1.806472630032599e-05	1.640601e+00
1.816472630032599e-05	1.690593e+00
1.826472630032599e-05	1.740586e+00
1.836472630032599e-05	1.790578e+00
1.846472630032598e-05	1.840571e+00
1.856472630032598e-05	1.890563e+00
1.866472630032598e-05	1.940556e+00
1.876472630032598e-05	1.990548e+00
1.886472630032598e-05	2.040541e+00
1.896472630032598e-05	2.090533e+00
1.906472630032598e-05	2.140526e+00
1.916472630032598e-05	2.190518e+00
1.926472630032598e-05	2.240511e+00
1.936472630032598e-05	2.290504e+00
1.946472630032597e-05	2.340496e+00
1.956472630032597e-05	2.390489e+00
1.966472630032597e-05	2.440481e+00
1.976472630032597e-05	2.490474e+00
1.986472630032597e-05	2.540467e+00
1.996472630032597e-05	2.590459e+00
2.000000000000000e-05	2.608056e+00
2.000034253536896e-05	2.608248e+00
2.000102760610688e-05	2.608606e+00
2.000239774758271e-05	2.609289e+00
2.000513803053438e-05	2.610624e+00
2.001061859643771e-05	2.613181e+00
2.001601998367201e-05	2.615493e+00
2.002192410420196e-05	2.617692e+00
2.002763315790134e-05	2.619367e+00
2.003662667025575e-05	2.621009e+00
2.004856565139316e-05	2.621550e+00
2.006048789286975e-05	2.620224e+00
2.007252437751715e-05	2.616962e+00
2.008651537430290e-05	2.610875e+00
2.011093977058436e-05	2.596377e+00
2.014170332776166e-05	2.574366e+00
2.018091958648109e-05	2.544611e+00
2.021723346655770e-05	2.519189e+00
2.024486420361941e-05	2.503538e+00
2.027055188628160e-05	2.493070e+00
2.029573327309685e-05	2.486765e+00
2.032968105083517e-05	2.483042e+00
2.036330323133657e-05	2.483147e+00
2.040371658680130e-05	2.486311e+00
2.044111097818572e-05	2.490336e+00
2.048063071711505e-05	2.494480e+00
2.051674303116669e-05	2.497464e+00
2.055433492508853e-05	2.499532e+00
2.059028544025467e-05	2.500652e+00
2.061877566394295e-05	2.501034e+00
2.064840579771135e-05	2.501094e+00
2.068033994488038e-05	2.500965e+00
2.071159875783620e-05	2.500756e+00
2.074140571122813e-05	2.500551e+00
2.077127562575098e-05	2.500382e+00
2.080169403041185e-05	2.500267e+00
2.083262793219163e-05	2.500206e+00
2.086221552154167e-05	2.500195e+00
2.089043388527607e-05	2.500216e+00
2.093341923310430e-05	2.500276e+00
2.096479116646726e-05	2.500327e+00
2.099663489629986e-05	2.500375e+00
2.103358935160222e-05	2.500420e+00
2.107318701935476e-05	2.500453e+00
2.111193468339643e-05	2.500472e+00
2.115429842988966e-05	2.500481e+00
2.121956973011360e-05	2.500483e+00
2.128851461177887e-05	2.500480e+00
2.135902882456172e-05	2.500479e+00
2.142938305558620e-05	2.500479e+00
2.152124987376859e-05	2.500481e+00
2.162124987376859e-05	2.500483e+00
2.172124987376859e-05	2.500484e+00
2.182124987376858e-05	2.500484e+00
2.192124987376858e-05	2.500484e+00
2.202124987376858e-05	2.500484e+00
2.212124987376858e-05	2.500484e+00
2.222124987376858e-05	2.500484e+00
2.232124987376858e-05	2.500484e+00
2.242124987376858e-05	2.500484e+00
2.252124987376858e-05	2.500484e+00
2.262124987376858e-05	2.500484e+00
2.272124987376858e-05	2.500484e+00
2.282124987376857e-05	2.500484e+00
2.292124987376857e-05	2.500484e+00
2.302124987376857e-05	2.500484e+00
2.312124987376857e-05	2.500484e+00
2.322124987376857e-05	2.500484e+00
2.332124987376857e-05	2.500484e+00
2.342124987376857e-05	2.500484e+00
2.352124987376857e-05	2.500484e+00
2.362124987376857e-05	2.500484e+00
2.372124987376857e-05	2.500484e+00
2.382124987376857e-05	2.500484e+00
2.392124987376856e-05	2.500484e+00
2.402124987376856e-05	2.500484e+00
2.412124987376856e-05	2.500484e+00
2.422124987376856e-05	2.500484e+00
2.432124987376856e-05	2.500484e+00
2.442124987376856e-05	2.500484e+00
2.452124987376856e-05	2.500484e+00
2.462124987376856e-05	2.500484e+00
2.472124987376856e-05	2.500484e+00
2.482124987376856e-05	2.500484e+00
2.492124987376855e-05	2.500484e+00
2.502124987376855e-05	2.500484e+00
2.512124987376855e-05	2.500484e+00
2.522124987376855e-05	2.500484e+00
2.532124987376855e-05	2.500484e+00
2.542124987376855e-05	2.500484e+00
2.552124987376855e-05	2.500484e+00
2.562124987376855e-05	2.500484e+00
2.572124987376855e-05	2.500484e+00
2.582124987376855e-05	2.500484e+00
2.592124987376855e-05	2.500484e+00
2.602124987376854e-05	2.500484e+00
2.612124987376854e-05	2.500484e+00
2.622124987376854e-05	2.500484e+00
2.632124987376854e-05	2.500484e+00
2.642124987376854e-05	2.500484e+00
2.652124987376854e-05	2.500484e+00
2.662124987376854e-05	2.500484e+00
2.672124987376854e-05	2.500484e+00
2.682124987376854e-05	2.500484e+00
2.692124987376854e-05	2.500484e+00
2.702124987376853e-05	2.500484e+00
2.712124987376853e-05	2.500484e+00
2.722124987376853e-05	2.500484e+00
2.732124987376853e-05	2.500484e+00
2.742124987376853e-05	2.500484e+00
2.752124987376853e-05	2.500484e+00
2.762124987376853e-05	2.500484e+00
2.772124987376853e-05	2.500484e+00
2.782124987376853e-05	2.500484e+00
2.792124987376853e-05	2.500484e+00
2.802124987376853e-05	2.500484e+00
2.812124987376852e-05	2.500484e+00
2.822124987376852e-05	2.500484e+00
2.832124987376852e-05	2.500484e+00
2.842124987376852e-05	2.500484e+00
2.852124987376852e-05	2.500484e+00
2.862124987376852e-05	2.500484e+00
2.872124987376852e-05	2.500484e+00
2.882124987376852e-05	2.500484e+00
2.892124987376852e-05	2.500484e+00
2.902124987376852e-05	2.500484e+00
2.912124987376851e-05	2.500484e+00
2.922124987376851e-05	2.500484e+00
2.932124987376851e-05	2.500484e+00
2.942124987376851e-05	2.500484e+00
2.952124987376851e-05	2.500484e+00
2.962124987376851e-05	2.500484e+00
2.972124987376851e-05	2.500484e+00
2.982124987376851e-05	2.500484e+00
2.992124987376851e-05	2.500484e+00
3.002124987376851e-05	2.500484e+00
3.012124987376851e-05	2.500484e+00
3.022124987376850e-05	2.500484e+00
3.032124987376850e-05	2.500484e+00
3.042124987376850e-05	2.500484e+00
3.052124987376850e-05	2.500484e+00
3.062124987376850e-05	2.500484e+00
3.072124987376851e-05	2.500484e+00
3.082124987376851e-05	2.500484e+00
3.092124987376851e-05	2.500484e+00
3.102124987376851e-05	2.500484e+00
3.112124987376852e-05	2.500484e+00
3.122124987376852e-05	2.500484e+00
3.132124987376852e-05	2.500484e+00
3.142124987376852e-05	2.500484e+00
3.152124987376853e-05	2.500484e+00
3.162124987376853e-05	2.500484e+00
3.172124987376853e-05	2.500484e+00
3.182124987376853e-05	2.500484e+00
3.192124987376854e-05	2.500484e+00
3.202124987376854e-05	2.500484e+00
3.212124987376854e-05	2.500484e+00
3.222124987376854e-05	2.500484e+00
3.232124987376854e-05	2.500484e+00
3.242124987376855e-05	2.500484e+00
3.252124987376855e-05	2.500484e+00
3.262124987376855e-05	2.500484e+00
3.272124987376855e-05	2.500484e+00
3.282124987376856e-05	2.500484e+00
3.292124987376856e-05	2.500484e+00
3.302124987376856e-05	2.500484e+00
3.312124987376856e-05	2.500484e+00
3.322124987376857e-05	2.500484e+00
3.332124987376857e-05	2.500484e+00
3.342124987376857e-05	2.500484e+00
3.352124987376857e-05	2.500484e+00
3.362124987376858e-05	2.500484e+00
3.372124987376858e-05	2.500484e+00
3.382124987376858e-05	2.500484e+00
3.392124987376858e-05	2.500484e+00
3.402124987376859e-05	2.500484e+00
3.412124987376859e-05	2.500484e+00
3.422124987376859e-05	2.500484e+00
3.432124987376859e-05	2.500484e+00
3.442124987376860e-05	2.500484e+00
3.452124987376860e-05	2.500484e+00
3.462124987376860e-05	2.500484e+00
3.472124987376860e-05	2.500484e+00
3.482124987376861e-05	2.500484e+00
3.492124987376861e-05	2.500484e+00
3.502124987376861e-05	2.500484e+00
3.512124987376861e-05	2.500484e+00
3.522124987376862e-05	2.500484e+00
3.532124987376862e-05	2.500484e+00
3.542124987376862e-05	2.500484e+00
3.552124987376862e-05	2.500484e+00
3.562124987376863e-05	2.500484e+00
3.572124987376863e-05	2.500484e+00
3.582124987376863e-05	2.500484e+00
3.592124987376863e-05	2.500484e+00
3.602124987376863e-05	2.500484e+00
3.612124987376864e-05	2.500484e+00
3.622124987376864e-05	2.500484e+00
3.632124987376864e-05	2.500484e+00
3.642124987376864e-05	2.500484e+00
3.652124987376865e-05	2.500484e+00
3.662124987376865e-05	2.500484e+00
3.672124987376865e-05	2.500484e+00
3.682124987376865e-05	2.500484e+00
3.692124987376866e-05	2.500484e+00
3.702124987376866e-05	2.500484e+00
3.712124987376866e-05	2.500484e+00
3.722124987376866e-05	2.500484e+00
3.732124987376867e-05	2.500484e+00
3.742124987376867e-05	2.500484e+00
3.752124987376867e-05	2.500484e+00
3.762124987376867e-05	2.500484e+00
3.772124987376868e-05	2.500484e+00
3.782124987376868e-05	2.500484e+00
3.792124987376868e-05	2.500484e+00
3.802124987376868e-05	2.500484e+00
3.812124987376869e-05	2.500484e+00
3.822124987376869e-05	2.500484e+00
3.832124987376869e-05	2.500484e+00
3.842124987376869e-05	2.500484e+00
3.852124987376870e-05	2.500484e+00
3.862124987376870e-05	2.500484e+00
3.872124987376870e-05	2.500484e+00
3.882124987376870e-05	2.500484e+00
3.892124987376871e-05	2.500484e+00
3.902124987376871e-05	2.500484e+00
3.912124987376871e-05	2.500484e+00
3.922124987376871e-05	2.500484e+00
3.932124987376872e-05	2.500484e+00
3.942124987376872e-05	2.500484e+00
3.952124987376872e-05	2.500484e+00
3.962124987376872e-05	2.500484e+00
3.972124987376872e-05	2.500484e+00
3.982124987376873e-05	2.500484e+00
3.992124987376873e-05	2.500484e+00
4.002124987376873e-05	2.500484e+00
4.012124987376873e-05	2.500484e+00
4.022124987376874e-05	2.500484e+00
4.032124987376874e-05	2.500484e+00
4.042124987376874e-05	2.500484e+00
4.052124987376874e-05	2.500484e+00
4.062124987376875e-05	2.500484e+00
4.072124987376875e-05	2.500484e+00
4.082124987376875e-05	2.500484e+00
4.092124987376875e-05	2.500484e+00
4.102124987376876e-05	2.500484e+00
4.112124987376876e-05	2.500484e+00
4.122124987376876e-05	2.500484e+00
4.132124987376876e-05	2.500484e+00
4.142124987376877e-05	2.500484e+00
4.152124987376877e-05	2.500484e+00
4.162124987376877e-05	2.500484e+00
4.172124987376877e-05	2.500484e+00
4.182124987376878e-05	2.500484e+00
4.192124987376878e-05	2.500484e+00
4.202124987376878e-05	2.500484e+00
4.212124987376878e-05	2.500484e+00
4.222124987376879e-05	2.500484e+00
4.232124987376879e-05	2.500484e+00
4.242124987376879e-05	2.500484e+00
4.252124987376879e-05	2.500484e+00
4.262124987376880e-05	2.500484e+00
4.272124987376880e-05	2.500484e+00
4.282124987376880e-05	2.500484e+00
4.292124987376880e-05	2.500484e+00
4.302124987376881e-05	2.500484e+00
4.312124987376881e-05	2.500484e+00
4.322124987376881e-05	2.500484e+00
4.332124987376881e-05	2.500484e+00
4.342124987376881e-05	2.500484e+00
4.352124987376882e-05	2.500484e+00
4.362124987376882e-05	2.500484e+00
4.372124987376882e-05	2.500484e+00
4.382124987376882e-05	2.500484e+00
4.392124987376883e-05	2.500484e+00
4.402124987376883e-05	2.500484e+00
4.412124987376883e-05	2.500484e+00
4.422124987376883e-05	2.500484e+00
4.432124987376884e-05	2.500484e+00
4.442124987376884e-05	2.500484e+00
4.452124987376884e-05	2.500484e+00
4.462124987376884e-05	2.500484e+00
4.472124987376885e-05	2.500484e+00
4.482124987376885e-05	2.500484e+00
4.492124987376885e-05	2.500484e+00
4.502124987376885e-05	2.500484e+00
4.512124987376886e-05	2.500484e+00
4.522124987376886e-05	2.500484e+00
4.532124987376886e-05	2.500484e+00
4.542124987376886e-05	2.500484e+00
4.552124987376887e-05	2.500484e+00
4.562124987376887e-05	2.500484e+00
4.572124987376887e-05	2.500484e+00
4.582124987376887e-05	2.500484e+00
4.592124987376888e-05	2.500484e+00
4.602124987376888e-05	2.500484e+00
4.612124987376888e-05	2.500484e+00
4.622124987376888e-05	2.500484e+00
4.632124987376889e-05	2.500484e+00
4.642124987376889e-05	2.500484e+00
4.652124987376889e-05	2.500484e+00
4.662124987376889e-05	2.500484e+00
4.672124987376889e-05	2.500484e+00
4.682124987376890e-05	2.500484e+00
4.692124987376890e-05	2.500484e+00
4.702124987376890e-05	2.500484e+00
4.712124987376890e-05	2.500484e+00
4.722124987376891e-05	2.500484e+00
4.732124987376891e-05	2.500484e+00
4.742124987376891e-05	2.500484e+00
4.752124987376891e-05	2.500484e+00
4.762124987376892e-05	2.500484e+00
4.772124987376892e-05	2.500484e+00
4.782124987376892e-05	2.500484e+00
4.792124987376892e-05	2.500484e+00
4.802124987376893e-05	2.500484e+00
4.812124987376893e-05	2.500484e+00
4.822124987376893e-05	2.500484e+00
4.832124987376893e-05	2.500484e+00
4.842124987376894e-05	2.500484e+00
4.852124987376894e-05	2.500484e+00
4.862124987376894e-05	2.500484e+00
4.872124987376894e-05	2.500484e+00
4.882124987376895e-05	2.500484e+00
4.892124987376895e-05	2.500484e+00
4.902124987376895e-05	2.500484e+00
4.912124987376895e-05	2.500484e+00
4.922124987376896e-05	2.500484e+00
4.932124987376896e-05	2.500484e+00
4.942124987376896e-05	2.500484e+00
4.952124987376896e-05	2.500484e+00
4.962124987376897e-05	2.500484e+00
4.972124987376897e-05	2.500484e+00
4.982124987376897e-05	2.500484e+00
4.992124987376897e-05	2.500484e+00
5.002124987376898e-05	2.500484e+00
5.012124987376898e-05	2.500484e+00
